video_id,question,answer,pred_answer,task
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,"In the sequence, is the planer used before the scraper?",Yes,"Yes, the planer is used before the scraper.",Order Judging(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What occurs right before the planer is used on the surface?,"Nothing, it's the first action","A person wearing a blue sleeve and black shoes is seen standing on the left side of the frame, with their feet positioned on the floor.",What event order
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Did I remove something from the wall before scraping the wall?,Yes,"Yes, you removed something from the wall before scraping the wall.",Order Judging(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Is the surface smoothened with a planer before scraping with a scraper?,Yes,"Yes, the surface is smoothened with a planer before scraping with a scraper.",Order Judging(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Do I smoothen the surface with a planer before removing something from the wall?,No,"Yes, you can use a planer to smooth out the surface of the wall before removing something from it.",Order Judging(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Is the wall scraped with a scraper before using a planer in one sequence?,No,"Yes, the wall is scraped with a scraper before using a planer in one sequence.",Order Judging(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What setting is shown in the video clip?,An outdoor scene with window frame paint removal.,"The setting shown in the video clip is a workshop or garage, with a focus on a window frame that has been partially painted and now being worked on.",Scene Summary
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Describe the environment shown in the clip.,"An outside area, likely a building's exterior.","The environment is a workshop or garage with a window frame, a ladder, and various tools and materials scattered around. The floor is covered with debris, and the overall setting suggests a DIY or repair project.",Scene Summary
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What tool is being used in the current action?,A paint scraper is being used in the action.,A hammer is being used in the current action.,Action Caption
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,How is the paint being removed in this scene?,The paint is being manually scraped off.,"The paint is being removed by scraping it away with a tool, which is held in the person's hand.",Action Caption
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Does the video show a paint removal process?,Yes.,"Yes, the video shows a paint removal process, as the person is using a paint roller to remove the paint from the window frame.",Whether Something Happened(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Is the person successfully removing paint from a window frame?,Yes.,Yes,Whether Something Happened(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Does the scene take place indoors?,No.,"No, the scene takes place outdoors.",Whether Something Happened(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Is the surface smoothed with a planer before scraping with a scraper?,Yes,Yes,Order Judging(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Does the removal of paint on the window frame happen after smoothing a surface?,Yes,"Yes, the removal of paint on the window frame happens after smoothing a surface.",Order Judging(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Is the paint scraper used before the planer on any surface?,No,"Yes, the paint scraper is used on the window frame before the planer on any surface.",Order Judging(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Is the surface smoothed after removing paint from the window frame?,No,Yes,Order Judging(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What happens just before using the scraper on the surface?,Smoothing the surface with a planer,"Just before using the scraper, the person points at the surface, possibly indicating a specific area or marking it for the purpose of the work.",What event order
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What is done just prior to smoothing a surface?,"Nothing, it's the first action.","Just prior to smoothing a surface, the person uses a hammer to smooth the surface.",What event order
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What action takes place before using the paint scraper?,Smoothing and scraping a surface,"Before using the paint scraper, the person is seen holding a paint scraper and pointing at the wall, indicating they are about to start scraping it.",What event order
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What is the first action performed outside the house?,Smoothing a surface with a planer,The first action performed outside the house is the person using a hammer to remove the old paint from the window frame.,What event order
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Did I scrape the wall before smoothing the surface with a planer?,Yes.,"Yes, you did.",Order Judging(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Did I smooth the surface with a planer before removing paint from the window frame?,Yes.,"Yes, the person used a planer to smooth the surface of the window frame before removing paint.",Order Judging(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What do I do before removing paint from the window frame?,Scrape the wall and smooth a surface.,"Before removing paint from the window frame, you should first ensure that the paint is removed from the window frame and the surrounding area.",What event order
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What is the setting of the video clip?,The setting is outside near a window.,"The setting of the video clip is a workshop or garage, with a window frame being worked on.",Scene Summary
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What tool is being used on the window?,A scraper is being used.,A red-handled tool is being used on the window.,Action Caption
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Does the video show paint being scraped off?,Yes.,"Yes, the video shows paint being scraped off from the window frame.",Whether Something Happened(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Is the window frame being refinished?,Yes.,Yes.,Whether Something Happened(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Is a tool being used for paint removal?,Yes.,Yes.,Whether Something Happened(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Is the person working on interior maintenance?,No.,Yes.,Whether Something Happened(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Is the window frame being replaced?,No.,Yes,Whether Something Happened(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Is the window opened before the paint is scraped?,Yes,Yes.,Order Judging(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Does the hand touch the window frame before using the scraper?,Yes,"Yes, the hand touches the window frame before using the scraper.",Order Judging(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Is the paint on the window frame removed before the hand is visible?,No,Yes.,Order Judging(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Does the window frame appear before the scraper is in motion?,Yes,"Yes, the window frame appears before the scraper is in motion.",Order Judging(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Is the paint removed from the window frame before using the planer?,No,Yes.,Order Judging(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Does the surface smoothing with a planer occur before the scraping?,Yes,"Yes, the surface smoothing with a planer occurs before the scraping.",Order Judging(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Is the scraping of the surface completed before removing paint on the window frame?,No,"Yes, the scraping of the surface is completed before removing paint on the window frame, as indicated by the person's hand holding the scraper and the completed surface being removed.",Order Judging(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What occurs just before scraping the surface?,Smoothening with a planer,"Just before scraping the surface, the person points at the window, possibly indicating a specific area of interest or concern.",What event order
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What is the main activity taking place outside the house?,Smoothing and scraping surfaces.,"The main activity is the person performing a task on the window, possibly repairing or installing something.",Scene Summary
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Where is the scene set?,Outside a house.,The scene is set in a garage or workshop.,Scene Summary
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What tools are being used in this scene?,A planer and a scraper.,A hammer and a screwdriver are being used in this scene.,Scene Summary
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,How can you describe the area in which the activity occurs?,It's a woodworking area outside the house.,"The area is outdoors, with a grassy area and a ladder visible in the foreground.",Scene Summary
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What actions are being performed in this video clip?,Smoothing with a planer and scraping with a scraper.,"The actions performed in this video clip include peeling and scraping the window, using a hammer to remove the peeling paint, and possibly repairing or fixing the window.",Action Caption
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What is the focus of the activity in these frames?,Wood surface maintenance.,"The focus of the activity in these frames is on the person's hands and the window, with the person using a hammer to work on the window frame.",Action Caption
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What is the sequence of actions performed outside?,"First smoothening, then scraping surfaces.","The sequence of actions performed outside includes the person using a hammer to remove the old paint from the window, the person using a screwdriver to adjust the window frame, and the person reaching up to the window to adjust the window's position.",Action Caption
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,How does the person handle the tools in the video?,With precision and care for the task.,"The person handles the tools with precision and care, using them to carefully adjust and secure the window frame.",Action Caption
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What are the visible results of the actions in this clip?,Smooth surfaces and wood shavings scattered.,"The visible results include the window being repaired, with the person using a hammer to smooth out the paint and the window being fixed.",Action Caption
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Does the video show the use of a woodworking planer?,Yes,"Yes, the video shows the use of a woodworking planer, as indicated by the person's hand holding the planer near the window frame.",Whether Something Happened(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Is the person scraping a wooden surface?,Yes,Yes,Whether Something Happened(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Are the actions performed indoor?,No,Yes.,Whether Something Happened(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Does the activity involve painting or staining?,No,"Yes, the activity involves painting or staining.",Whether Something Happened(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Is the person wearing any safety gear?,No,"No, the person is not wearing any visible safety gear.",Whether Something Happened(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Was the window frame scraped before it was planed?,No,"Yes, the window frame was scraped before it was planed.",Order Judging(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Did the scraping of a surface happen after smoothening it?,Yes,"Yes, the scraping of a surface happened after smoothening it.",Order Judging(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What happens just before the scraper is used on the window frame?,The surface is smoothened with a planer,"Just before the scraper is used on the window frame, the person points at the window frame, possibly indicating a specific area or object of interest.",What event order
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What is the action taken just prior to the planer being used in the video?,There is no action shown before the planer is used,"The action involves the person using a planer to smooth out the window frame, which is a common task in window repair or replacement.",What event order
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Was the surface planed before the scraping of paint on the window frame?,Yes,"Yes, the surface was planed before the scraping of paint on the window frame.",Order Judging(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Was the window frame scraped before planing the surface?,No,"Yes, the window frame was scraped before planing the surface.",Order Judging(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Was the window frame scraped first before using any tools?,No,"Yes, the window frame was scraped first before using any tools.",Order Judging(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What's the brief of the depicted scenario?,A person scrapes a surface outside a house.,"The brief of the depicted scenario is a person performing a DIY repair on a window, using a hammer to remove old paint and sand the window frame.",Scene Summary
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What can be inferred about the location in the video clip?,It's a residential outdoor area by a window.,"The location appears to be a residential setting, as indicated by the presence of a window with a decorative pot on the sill and a ladder leaning against the wall.",Scene Summary
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,How would you describe the environment surrounding the action?,It appears to be tranquil and domestic.,"The environment is a residential setting with a window that has been partially demolished, revealing a window sill and a window frame. The surrounding area is a residential neighborhood with a car parked outside the window and a tree visible in the background.",Scene Summary
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Is the person in the video using a tool for scraping?,Yes.,Yes,Whether Something Happened(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Is the scraping happening indoors?,No.,Yes.,Whether Something Happened(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Does the footage show the completion of the scraping task?,No.,"Yes, the footage shows the person finishing the task by removing the remaining debris from the window frame, leaving a clean and polished surface.",Whether Something Happened(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Is the person wearing gloves while scraping?,No.,"No, the person is not wearing gloves while scraping.",Whether Something Happened(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Did I smoothen the surface with a planer before scraping it with a scraper?,Yes,"Yes, the person used a planer to smooth out the surface of the window before scraping it with a scraper.",Order Judging(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What occurs just before I scrape the surface with the scraper?,Smoothening with a planer,"Just before I scrape the surface with the scraper, the person is seen holding the scraper and looking at the window, possibly assessing the damage or planning the next steps.",What event order
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Is the scraping of the window frame after smoothing the surface?,Yes,"Yes, the scraping of the window frame after smoothing the surface is visible in the final frames, indicating the completion of the task.",Order Judging(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What happens just before the window frame is scraped?,The surface is smoothened with a planer,"Just before the window frame is scraped, the person uses the hammer to scrape the remaining wood off the window frame.",What event order
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What occurs right before the surface is smoothened?,The paint is removed with a scraper,"A person wearing a blue sleeve is seen holding a tool, possibly a hammer, and appears to be smoothing out the surface of the window.",What event order
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Can you describe the setting in the video?,The setting is outdoor by the side of a house.,"The setting is a garage or workshop with a window that has been partially stripped of its paint. The window frame is light-colored, and there is a ladder leaning against it. The floor is covered with debris and sawdust, indicating that the work is ongoing.",Scene Summary
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Does the person succeed in scraping off the material?,Yes.,"Yes, the person successfully scrapes off the material, leaving the window frame in a clean state.",Whether Something Happened(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Is the scraping being done on an interior wall?,No.,"Yes, the scraping is being done on an interior wall.",Whether Something Happened(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Is the person using any tool other than a scraper?,No.,"No, the person is using a scraper to scrape the paint off the window frame.",Whether Something Happened(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Does the scrapping of the surface start before walking outside the house?,No,"Yes, the scrapping of the surface starts before walking outside the house.",Order Judging(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,"In the video, is the scraper used on the lower part of the wall before the upper part?",No,"Yes, the scraper is used on the lower part of the wall before the upper part.",Order Judging(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Is the paint removal near the window sill done after removing paint near the flower pot?,Yes,"Yes, the paint removal near the window sill is done after removing paint near the flower pot.",Order Judging(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What action occurs just before the paint near the flower pot is scraped off?,Scraping near the window sill,"Just before the paint near the flower pot is scraped off, the person is seen holding a paint roller, preparing to apply the paint to the window.",What event order
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Is the planer used before the scraper?,Yes,"Yes, the planer is used before the scraper.",Order Judging(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Is the scraping done before smoothing the surface?,No,"Yes, the person is seen scraping the surface with a tool before smoothing it down.",Order Judging(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Does the planing occur after the scraping?,No,"No, the planing does not occur after the scraping. The person continues to work on the window, using the planing tool to smooth out the paint and prepare the window for the next step in the repair process.",Order Judging(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What happens before the scraping begins?,Smoothing with a planer,"Before the scraping begins, the person points to the window, indicating the location of the work.",What event order
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What task is being carried out outside the house?,Smoothening a surface with a planer and scraping.,The task being carried out outside the house is painting the window.,Scene Summary
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What tools are used in the latest frames for the outdoor task?,A planer and a scraper.,A hammer and a paint roller are used in the latest frames for the outdoor task.,Scene Summary
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Describe the surroundings where the task takes place.,"Outside a house, likely a work area with debris.","The task takes place in a garage or workshop, with a window and various tools visible in the background.",Scene Summary
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What process is demonstrated in the recent video footage?,Woodworking involving smoothing and scraping actions.,"The video demonstrates the process of applying and smoothing down a white substance, likely a sealant or paint, onto a wooden surface.",Scene Summary
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What is the likely purpose of the actions shown in the clip?,"Preparing a wooden surface, possibly for painting or finishing.","The likely purpose of the actions shown in the clip is to repair or maintain the window, as indicated by the person using a tool to smooth out the paint and the presence of tools and materials in the background.",Scene Summary
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Describe the sequential actions taken by the individual.,"First, using a planer for smoothing, then a scraper.","The individual begins by applying a substance to the window frame, which appears to be a sealant or primer. They then use a tool to smooth out the substance, ensuring it is evenly distributed. The person continues to work on the window, using the tool to apply more of the substance, possibly to fill in any gaps or to cover the surface. The video captures the person's meticulous work on the window, highlighting the process of applying and smoothing the substance to achieve a clean and smooth finish.",Action Caption
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Has the person completed the smoothening task?,Yes.,"Yes, the person has completed the smoothening task, as indicated by the smooth and even surface of the wood.",Whether Something Happened(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Does the individual use more than one tool?,Yes.,"Yes, the individual uses a hammer and a brush to apply the paint.",Whether Something Happened(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Is the work performed indoors in the latest frames?,"No, it's outside.","No, the work is being performed outdoors in the latest frames.",Whether Something Happened(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Have any painting actions been depicted in the summary?,"No, only smoothening and scraping are shown.","Yes, the video shows the person using a paint roller to apply paint to the window, indicating painting actions.",Whether Something Happened(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,"In the video, is scraping done before smoothing with a planer?",No,"Yes, the person is scraping the wall before smoothing it with a planer.",Order Judging(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Is the surface scraped after the house exterior is shown?,Yes,Yes,Order Judging(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What is seen happening before any tool is used on the surface?,Outside of the house shown,"Before any tool is used on the surface, a person is seen holding a tool, possibly a hammer or a similar object, and appears to be inspecting or marking the surface.",What event order
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,"In the sequence, is the scraper used before the planer?",No,"Yes, the scraper is used before the planer in the sequence.",Order Judging(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Does the scraping happen outdoors?,Yes,"Yes, the scraping happens outdoors, as indicated by the natural light and the presence of a ladder in the background.",Order Judging(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Is the surface scraped after it is smoothened?,Yes,"Yes, the surface is scraped after it is smoothened.",Order Judging(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Is the scraping performed before standing up?,No,"No, the scraping is performed after standing up.",Order Judging(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What is done before using the scraper in the video?,Smoothening the surface with a planer,"Before using the scraper, the person is seen working on a wooden surface, likely a window or door, with a paint roller and a paint scraper.",What event order
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What happens just before the second scraping action?,The first scraping action,"Just before the second scraping action, the person is seen holding a tool, possibly a hammer or a similar object, and appears to be preparing to use it.",What event order
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What occurs just before the surface is smoothened?,Going outside the house,"A person wearing a blue sleeve and a wristwatch is seen holding a tool, possibly a hammer or a similar object, and appears to be preparing to use it.",What event order
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What is the setting of the video clip?,"The setting is outdoors, with a person removing unwanted cover.",The setting of the video clip is a garage or workshop with a window that has been partially painted.,Scene Summary
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What is the main focus of the video clip?,The main focus is on a person removing a cover from a surface.,The main focus of the video clip is the person's hands and the tool being used to apply a substance to a window.,Scene Summary
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What is the person doing with their hand?,They are rubbing waste off with their hand.,"The person is holding a red-handled tool, possibly a hammer or a similar tool, and appears to be using it to scrape or remove the paint from the window frame.",Action Caption
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What action follows rubbing the waste?,The person climbs a ladder.,The action follows rubbing the waste with a red-handled tool.,Action Caption
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What tool is the person using in the action?,The person is using a scraper or a similar tool.,The person is using a hammer.,Action Caption
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Did the person climb a ladder in the video?,Yes.,"No, the person did not climb a ladder in the video.",Whether Something Happened(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Does the video show the person successfully removing the cover?,Yes.,"Yes, the video shows the person successfully removing the cover, as indicated by the smooth and clean surface of the window frame.",Whether Something Happened(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Was the task performed indoors?,No.,"Yes, the task was performed indoors.",Whether Something Happened(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Did I smoothen the surface with a planer before scraping it with a scraper?,Yes.,"Yes, you did.",Order Judging(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Did I climb the ladder before rubbing waste with my hand?,No.,"No, you did not climb the ladder before rubbing waste with your hand.",Order Judging(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Did the removal of unwanted cover happen before climbing the ladder?,No.,"Yes, the removal of unwanted cover happened before climbing the ladder.",Order Judging(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Did I scrape the surface before smoothening it with a planer?,No.,"Yes, you did.",Order Judging(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Did the drawing a planer happen after climbing the ladder?,No.,"No, the drawing a planer happened before climbing the ladder.",Order Judging(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What takes place immediately before drawing a planer across the surface?,Being outside the house.,"Before drawing a planer across the surface, the person is seen holding a planer, preparing to apply it.",What event order
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What do I do before rubbing waste with my hand?,Being outside.,"Before rubbing waste with your hand, make sure to clean the area thoroughly to prevent any residue from the paint from sticking to your hands.",What event order
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Did I scrape the surface before using a planer?,No,"Yes, you did.",Order Judging(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Did the planer use happen after the ladder climbing?,No,"No, the planer did not use the ladder after the ladder climbing.",Order Judging(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Was the surface scraped after using the planer?,Yes,"Yes, the surface was scraped after using the planer.",Order Judging(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Was the waste rubbed off before I climbed the ladder?,Yes,"Yes, the waste was rubbed off before I climbed the ladder.",Order Judging(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What happens just before I scrape the surface?,Smoothening with a planer,"Just before I scrape the surface, the person's hand points towards the wall, indicating the direction of the scraping.",What event order
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What event occurs before using the planer?,Climbing the ladder,"Before using the planer, the person is seen holding a red-handled tool, likely a hammer, and appears to be inspecting the wall.",What event order
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What is the focus of the video's depicted scenario?,Removing unwanted cover from wood surface.,"The focus of the video's depicted scenario is a person engaged in a DIY or home improvement project, specifically working on a window or door frame.",Scene Summary
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Describe the setting shown in the video clip.,"Outside, near a window with a wood surface.","The video shows a person working on a wooden structure, likely a window or door, with a paint roller and a hammer. The setting includes a ladder and a ladder set, indicating that the work is being done outdoors. The person is wearing a wristwatch and a watch on their left wrist.",Scene Summary
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What can be observed about the environment in the clip?,"It's outdoors, possibly at a residential location.","The environment includes a ladder, a ladder set, and a ladder bar, indicating that the person is working in a workshop or a similar setting.",Scene Summary
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Narrate the activity captured in this clip.,"Holding a scraper, staring at, and scraping a wood surface.","The video showcases a person diligently working on a wooden surface, likely a window or door, using a hammer and a tool to smooth and prepare the surface for painting. The person is wearing a wristwatch and a watch on their left wrist, indicating they are focused on the task at hand. The setting appears to be outdoors, with a ladder and some tools visible in the background, suggesting a DIY or home improvement project. The person is using a hammer to apply pressure and smooth the surface, ensuring it is clean and ready for painting. The video captures the meticulous process of preparing the surface for painting, highlighting the person's dedication and attention to detail.",Action Caption
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Can you provide a caption for the action taking place?,Scraping Away: Unveiling the Wood Beneath.,"Yes, the caption for the action taking place is ""A person is painting a wall with a paint roller.""",Action Caption
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Did the individual successfully remove some of the unwanted cover?,Yes.,"Yes, the individual successfully removed some of the unwanted cover, as indicated by the partially removed white paint.",Whether Something Happened(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Is the person using a tool to work on the surface?,Yes.,Yes,Whether Something Happened(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Has the person been carefully examining the wood surface?,Yes.,"Yes, the person has been carefully examining the wood surface, indicating a meticulous approach to the task at hand.",Whether Something Happened(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Is the work being performed close to a window?,Yes.,Yes,Whether Something Happened(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Did I rub waste with my hand before climbing the ladder?,Yes.,"Yes, you should have rubbed the waste with your hand before climbing the ladder.",Order Judging(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Is the unwanted cover removed after I stare at the wood surface?,No.,Yes,Order Judging(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Do I hold the scraper before removing the unwanted cover?,No.,"Yes, you hold the scraper before removing the unwanted cover.",Order Judging(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Am I outside when I stare at the wood surface?,Yes.,"Yes, you are outside when you stare at the wood surface.",Order Judging(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What happens just before I hold the scraper?,Staring at the wood surface.,"Just before I hold the scraper, the person points at the wall, indicating a point of interest or concern.",What event order
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Did I smooth the surface with a planer before scraping it with a scraper?,Yes,"Yes, you did.",Order Judging(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Did I rub waste with my hand before climbing the ladder?,Yes,"Yes, you should have rubbed the waste with your hand before climbing the ladder.",Order Judging(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Did I climb the ladder before removing the unwanted cover from the surface?,Yes,"No, you did not climb the ladder before removing the unwanted cover from the surface.",Order Judging(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What is the setting depicted in the video clip?,It is an outdoor setting surrounding a window frame.,The setting depicted in the video clip is a residential area with a window that has been partially stripped of its paint.,Scene Summary
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What is the state of the window frame in the scene?,The window frame is in the process of being scraped.,"The window frame is in a state of disrepair, with peeling paint and a rough texture.",Scene Summary
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Describe the immediate environment around the window frame.,There's discarded material on the ground near the window frame.,"The immediate environment around the window frame includes a ladder leaning against the wall, a small ladder, and a handrail. The area is cluttered with various items, including a red object and a black object.",Scene Summary
