row_index,video_id,question,answer,pred_answer,task,correct,score,raw_judgment
785,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Can you provide a caption for the action taking place?,Scraping Away: Unveiling the Wood Beneath.,"Yes, the caption for the action taking place is ""A person is painting a window with a paint roller.""",Action Caption,no,0,"{""correct"": ""no"", ""score"": 0}"
786,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Did the individual successfully remove some of the unwanted cover?,Yes.,"Yes, the individual successfully removed some of the unwanted cover from the window frame.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
787,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Is the person using a tool to work on the surface?,Yes.,Yes,Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
788,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Has the person been carefully examining the wood surface?,Yes.,"Yes, the person has been carefully examining the wood surface to ensure that all areas are properly prepared for painting.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
789,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Is the work being performed close to a window?,Yes.,"Yes, the work being performed is close to a window.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
790,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Did I rub waste with my hand before climbing the ladder?,Yes.,"No, you should not have rubbed waste with your hand before climbing the ladder.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
791,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Is the unwanted cover removed after I stare at the wood surface?,No.,Yes,Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
792,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Do I hold the scraper before removing the unwanted cover?,No.,"Yes, you hold the scraper before removing the unwanted cover.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
793,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Am I outside when I stare at the wood surface?,Yes.,"Yes, you are outside when you stare at the wood surface.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
794,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What happens just before I hold the scraper?,Staring at the wood surface.,"Just before I hold the scraper, a person is seen reaching out to touch the wall near the window.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
795,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Did I smooth the surface with a planer before scraping it with a scraper?,Yes,"Yes, you did.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
796,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Did I rub waste with my hand before climbing the ladder?,Yes,"No, you should not have rubbed waste with your hand before climbing the ladder.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
797,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Did I climb the ladder before removing the unwanted cover from the surface?,Yes,"No, the ladder was not used to reach the surface.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
798,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What is the setting depicted in the video clip?,It is an outdoor setting surrounding a window frame.,The setting depicted in the video clip is a garage or workshop with a window that has been partially stripped of its paint.,Scene Summary,no,2,"{""correct"": ""no"", ""score"": 2}"
799,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What is the state of the window frame in the scene?,The window frame is in the process of being scraped.,"The window frame is in a state of disrepair, with peeling paint and visible damage.",Scene Summary,no,1,"{""correct"": ""no"", ""score"": 1}"
800,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Describe the immediate environment around the window frame.,There's discarded material on the ground near the window frame.,"The immediate environment around the window frame includes a ladder leaning against the wall, some scattered leaves and debris on the ground, and a small bird perched near the top of the frame.",Scene Summary,no,2,"{""correct"": ""no"", ""score"": 2}"
801,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What can be inferred about the surface condition in the scene?,"The surface likely needed maintenance, as it's being scraped.","The surface appears to be weathered and worn, with visible cracks and discoloration.",Scene Summary,no,1,"{""correct"": ""no"", ""score"": 1}"
802,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Are there any signs of ongoing construction or repair in the video?,"Yes, the scraping indicates repair or renovation work.","Yes, there are signs of ongoing construction or repair in the video. The person is using a hammer to work on the window frame, and there's visible debris around the area indicating recent activity.",Scene Summary,no,2,"{""correct"": ""no"", ""score"": 2}"
803,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What action is the person performing in the new frames?,The person is scraping the surface of a window frame.,The person is using a tool to scrape or remove the old paint from the window frame.,Action Caption,yes,5,"{""correct"": ""yes"", ""score"": 5}"
804,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,How is the person preparing the window frame?,By removing unwanted cover and rubbing the surface.,"The person is using a tool to smooth out the paint on the window frame, ensuring it is clean and ready for installation.",Action Caption,no,1,"{""correct"": ""no"", ""score"": 1}"
805,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What maintenance task can be seen happening around a window?,Scraping off old paint or material from the window frame.,"The maintenance task involves scraping off the paint from a window, which is being done by using a scraper to remove the old layer.",Action Caption,yes,5,"{""correct"": ""yes"", ""score"": 5}"
806,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Has the protective cover been removed from the window surface?,Yes.,"Yes, the protective cover has been removed from the window surface.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
807,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Is there any sign of the person completing the scraping action?,"No, the person is still holding the scraper.","Yes, there is a visible change in the texture of the wall as the person continues to work on it.",Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
808,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Does the footage show a fully renovated window frame?,"No, the window is still being worked on.","No, the footage does not show a fully renovated window frame; it shows an ongoing process of repairing or painting the window.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
809,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Did the person in the video fully rub the surface?,"No, only part of the surface has been rubbed.","Yes, the person in the video fully rubbed the surface of the window frame.",Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
810,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Has all the discarded material been cleared from the ground?,"No, the material is still on the ground.","Yes, all the discarded material has been cleared from the ground.",Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
811,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,"In the video, does staring at the wood surface occur before removing the unwanted cover?",No,"Yes, staring at the wood surface occurs before removing the unwanted cover.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
812,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Is the wood surface rubbed after removing the unwanted cover?,Yes,Yes,Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
813,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,"In the video, does holding the scraper happen before rubbing the surface?",Yes,"Yes, the person holds the scraper before rubbing the surface.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
814,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What happens just before rubbing the wood surface in the video?,Removing unwanted cover,"Just before rubbing the wood surface, the person points at something on the wall and then uses a tool to smooth out any rough edges.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
815,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What happens just before removing the unwanted cover in the video?,Staring at the wood surface.,"Just before removing the unwanted cover, the person uses a hammer to remove it from the window frame.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
816,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Did rubbing the surface happen before staring at the wood surface?,No,"Yes, rubbing the surface happened before staring at the wood surface.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
817,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Was the ladder climbed before removing the unwanted cover?,Yes,"Yes, the ladder was climbed before removing the unwanted cover.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
818,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Was the unwanted cover removed after rubbing waste with hand?,Yes,"Yes, the unwanted cover was removed after rubbing waste with a hand.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
819,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Did staring at the wood surface happen before holding the scraper?,No,"Yes, staring at the wood surface happened before holding the scraper.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
820,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What is done after staring at the wood surface?,Holding the scraper,"The person begins to work on the wood, using a tool to smooth and shape it.",What event order,no,1,"{""correct"": ""no"", ""score"": 1}"
821,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What is the overall setting of the video clip?,"Outside, near a building with unwanted cover being removed.",The overall setting of the video clip is a workshop or garage where someone is working on a window.,Scene Summary,no,1,"{""correct"": ""no"", ""score"": 1}"
822,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What's the main focus of the scene?,A person cleaning an area by a building.,"The main focus of the scene is a person performing a task on a window, using a tool to smooth or fix it.",Scene Summary,no,2,"{""correct"": ""no"", ""score"": 2}"
823,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What kind of location is shown in the video?,An outdoor location by a building.,"The video shows a residential setting, likely a garage or workshop.",Scene Summary,no,1,"{""correct"": ""no"", ""score"": 1}"
824,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What task is being performed in the frames?,Scraping off unwanted cover from a surface.,"The task being performed is the person sanding or smoothing a surface, likely to remove paint or other material from it.",Action Caption,no,2,"{""correct"": ""no"", ""score"": 2}"
825,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Can you detail the activity taking place?,A person removing a covering layer from a window.,"Certainly! The video shows a person engaged in a DIY or repair task, focusing on a window frame. They are using a tool to smooth out the paint and possibly sand it down. The surrounding area is cluttered with debris, indicating that this might be an ongoing project or renovation.",Action Caption,no,1,"{""correct"": ""no"", ""score"": 1}"
826,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What is the immediate action captured?,A hand using a tool to clean a window.,The immediate action captured is a person using a hammer to smooth out the paint on the window frame.,Action Caption,no,1,"{""correct"": ""no"", ""score"": 1}"
827,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What is the implication of the depicted movement?,Preparation or cleaning of a building's exterior.,"The implied movement suggests a repetitive action, possibly indicating the person's dedication to their task or the nature of the work being done.",Action Caption,no,1,"{""correct"": ""no"", ""score"": 1}"
828,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Did the camera wearer completely remove the unwanted cover?,No.,"No, the camera wearer did not completely remove the unwanted cover. They only partially removed it, leaving a small gap in the wall near the window frame.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
829,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Did the video contain any interaction with another person?,"No, it only shows a person working alone.","No, the video does not contain any interaction with another person.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
830,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Does the frame convey the completion of the task?,"No, the task appears to be in progress.","Yes, the frame shows that the person has made significant progress in smoothing out the paint and is now ready to apply it to the window.",Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
831,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Did the rubbing of the surface happen before walking outside?,No,"Yes, the rubbing of the surface happened before walking outside.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
832,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Is the scraper held after removing unwanted cover from the surface?,Yes,Yes,Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
833,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Does the unwanted cover get removed before the surface is rubbed?,Yes,"Yes, the unwanted cover is removed before the surface is rubbed.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
834,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Did walking outside occur before holding the scraper?,Yes,"Yes, walking outside occurred before holding the scraper.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
835,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What happens before the surface is rubbed?,Unwanted cover is removed.,"Before the surface is rubbed, a person uses a tool to smooth out the paint.",What event order,no,1,"{""correct"": ""no"", ""score"": 1}"
836,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What occurs just before the scraper is held?,The surface is rubbed.,"A person wearing a watch is seen standing near the window, possibly observing or waiting for something.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
837,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What takes place just before removing unwanted cover?,Being outside.,"Before removing unwanted cover, the person uses a hammer to smooth out any remaining debris on the window frame.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
838,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What action occurs before the unwanted cover is removed a second time?,Holding the scraper.,"Before the unwanted cover is removed a second time, the person uses a hammer to push down on the wall.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
839,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Did I stare at the wood surface before removing the unwanted cover?,No,"Yes, you stared at the wood surface before removing the unwanted cover.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
840,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Did I rub the surface after removing the unwanted cover?,Yes,"Yes, the person in the video removed the unwanted cover and then rubbed it against the surface to ensure it was thoroughly cleaned.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
841,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Did I remove the unwanted cover before walking outside?,Yes,"Yes, the person removed the unwanted cover before walking outside.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
842,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What happened before I held the scraper?,Removed unwanted cover and stared at the surface,"Before I held the scraper, a person was working on a window.",What event order,no,1,"{""correct"": ""no"", ""score"": 1}"
843,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What occurred just before walking outside?,Removed the unwanted cover,"Just before walking outside, the person was seen using a hammer to smooth out the paint on the window frame.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
844,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What takes place right before removing the unwanted cover?,"Nothing, it's the initial action","A person is seen holding a tool, possibly a hammer or a similar object, and appears to be in the process of removing an unwanted cover from a window.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
845,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What action occurred immediately before rubbing the surface?,Removed unwanted cover,"The person began to rub the surface with a tool, likely sandpaper or similar material.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
846,e58207f1-84ec-424b-a997-ff64a57eb13b,What is the setting of the video clip?,The setting is inside a house.,"The setting of the video clip is a modern, well-lit interior space with white walls and ceiling lights.",Scene Summary,yes,4,"{""correct"": ""yes"", ""score"": 4}"
847,e58207f1-84ec-424b-a997-ff64a57eb13b,What activity occurs in the scene?,Walking around and checking items.,"A person wearing sunglasses and a black hoodie enters the room, walks towards the camera, and then exits.",Scene Summary,no,1,"{""correct"": ""no"", ""score"": 1}"
848,e58207f1-84ec-424b-a997-ff64a57eb13b,Are there multiple people in the video?,"Yes, two people are present.","Yes, there are multiple people in the video.",Scene Summary,yes,4,"{""correct"": ""yes"", ""score"": 4}"
849,e58207f1-84ec-424b-a997-ff64a57eb13b,Did I exit the house during the video?,No.,"Yes, the person in the video exited the house through a door on the left side of the frame.",Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
850,e58207f1-84ec-424b-a997-ff64a57eb13b,Did I ignore any rooms while checking?,No.,"No, you did not ignore any rooms while checking.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
851,e58207f1-84ec-424b-a997-ff64a57eb13b,Did the interaction with the other person seem hostile?,No.,"No, the interaction with the other person seemed friendly and casual.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
852,e58207f1-84ec-424b-a997-ff64a57eb13b,Did I find anything unusual in the items?,The video does not indicate that.,"Yes, there is a blue object on the floor near the person.",Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
853,e58207f1-84ec-424b-a997-ff64a57eb13b,What setting is introduced in this video clip?,An interior of a house.,"The video clip introduces a cozy living room setting with a person sitting on the couch, holding a magazine.",Scene Summary,yes,5,"{""correct"": ""yes"", ""score"": 5}"
854,e58207f1-84ec-424b-a997-ff64a57eb13b,What objects are central to the scene in this video?,A magazine and a woman.,"The central objects in the scene are a person sitting on a couch, a magazine with an article about hair care and beauty products, and a glass coffee table.",Scene Summary,no,2,"{""correct"": ""no"", ""score"": 2}"
855,e58207f1-84ec-424b-a997-ff64a57eb13b,Describe the layout of the room shown.,Room with large windows and modern lighting.,"The room is spacious with a high ceiling, featuring white walls and a large window that allows natural light to flood the space. The floor is dark wood, and there are various pieces of furniture including a gray sofa, a coffee table, and a television mounted on the wall. A person wearing sunglasses sits on the couch, while another individual stands near the window, holding an open magazine.",Scene Summary,no,2,"{""correct"": ""no"", ""score"": 2}"
856,e58207f1-84ec-424b-a997-ff64a57eb13b,What activity dominates this scene?,Reading and interacting with another person.,"The activity that dominates this scene is the person sitting on a couch, engaged in conversation or reading.",Scene Summary,no,2,"{""correct"": ""no"", ""score"": 2}"
857,e58207f1-84ec-424b-a997-ff64a57eb13b,What is the relationship between the primary elements in this scene?,They involve engagement with reading material and human interaction.,"The relationship between the primary elements in this scene is that of a person sitting on a couch, engaged with an open magazine or brochure.",Scene Summary,no,2,"{""correct"": ""no"", ""score"": 2}"
858,e58207f1-84ec-424b-a997-ff64a57eb13b,What action am I performing in these frames?,Holding and looking at a magazine.,"In these frames, you are performing the action of holding a magazine with an article about hair care and beauty products.",Action Caption,no,3,"{""correct"": ""no"", ""score"": 3}"
859,e58207f1-84ec-424b-a997-ff64a57eb13b,What activity follows holding the magazine?,Looking at the magazine.,"Following the activity of holding the magazine, a hand appears in the frame, suggesting that someone is about to read or flip through the pages.",Action Caption,no,1,"{""correct"": ""no"", ""score"": 1}"
860,e58207f1-84ec-424b-a997-ff64a57eb13b,Did I hold the magazine before walking around the house?,No,"Yes, you held the magazine before walking around the house.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
861,e58207f1-84ec-424b-a997-ff64a57eb13b,Did I look at the magazine before walking around with another person?,Yes,"Yes, you can see the magazine in your hand before walking around with another person.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
862,e58207f1-84ec-424b-a997-ff64a57eb13b,Was the magazine held after checking on items in the house?,No,"Yes, the magazine was held in front of the person who was sitting on the couch.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
863,e58207f1-84ec-424b-a997-ff64a57eb13b,What do I do just before interacting with the woman?,Holding the magazine,I turn on the lamp to illuminate the room.,What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
864,e58207f1-84ec-424b-a997-ff64a57eb13b,What action is performed just before I check on items?,Walking around the house,"Just before I check on items, the person sits up and reaches for a magazine.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
865,e58207f1-84ec-424b-a997-ff64a57eb13b,What happens right before I hold the magazine?,Walking with another person,"A person wearing sunglasses and a black hoodie enters the frame from the right side, holding the magazine.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
866,e58207f1-84ec-424b-a997-ff64a57eb13b,What is done immediately before walking around the house?,Being inside the house,"Immediately before walking around the house, a person is seen sitting on the couch with their legs crossed and holding a magazine.",What event order,no,1,"{""correct"": ""no"", ""score"": 1}"
867,e58207f1-84ec-424b-a997-ff64a57eb13b,What does the environment indicate about the video's setting?,"The video is set in a modern, well-lit living space.","The environment, characterized by a modern and minimalist design with neutral colors and minimalistic furniture, indicates that the video is set in an office or studio space.",Scene Summary,no,2,"{""correct"": ""no"", ""score"": 2}"
868,e58207f1-84ec-424b-a997-ff64a57eb13b,What activity is being undertaken in the living area?,Reading and interacting with another person.,The person in the living area is holding a magazine and appears to be reading or flipping through it.,Scene Summary,no,3,"{""correct"": ""no"", ""score"": 3}"
869,e58207f1-84ec-424b-a997-ff64a57eb13b,Describe the indoor setting captured in the video.,"A living room with a TV unit, books, and seating areas.","The video captures a cozy and modern living room with a gray sofa, a television on a stand, a coffee table with magazines, and a person sitting comfortably in the foreground. The room is well-lit by natural light streaming through large windows, creating a warm and inviting atmosphere.",Scene Summary,yes,4,"{""correct"": ""yes"", ""score"": 4}"
870,e58207f1-84ec-424b-a997-ff64a57eb13b,What items in the room indicate leisure activities?,A television and books suggest leisure or relaxation.,The presence of a magazine on the coffee table and the person's relaxed posture suggest leisure activities.,Scene Summary,no,1,"{""correct"": ""no"", ""score"": 1}"
871,e58207f1-84ec-424b-a997-ff64a57eb13b,What furnishings can be observed in the video scene?,"A TV stand, shelves, and magazines can be seen.","The furnishings include a gray armchair, a white sofa, and a coffee table with magazines.",Scene Summary,no,1,"{""correct"": ""no"", ""score"": 1}"
872,e58207f1-84ec-424b-a997-ff64a57eb13b,What actions are performed by the individual regarding the books?,The individual is turning the pages and reading a book.,The individual is seen holding a book and appears to be reading or flipping through it.,Action Caption,yes,5,"{""correct"": ""yes"", ""score"": 5}"
873,e58207f1-84ec-424b-a997-ff64a57eb13b,How does the person engage with the media in the room?,The person seems to ignore the TV and focuses on the book.,The person engages with the media by holding a magazine titled 'Stand-Up' and appears to be reading or flipping through it.,Action Caption,no,1,"{""correct"": ""no"", ""score"": 1}"
874,e58207f1-84ec-424b-a997-ff64a57eb13b,Did the person read a book in the video?,Yes.,"Yes, the person is seen holding a book in their lap and appears to be reading it.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
875,e58207f1-84ec-424b-a997-ff64a57eb13b,Did the individual change the page of the book at least once?,Yes.,"Yes, the individual made a few changes to the page of the book.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
876,e58207f1-84ec-424b-a997-ff64a57eb13b,Did the person have an interaction with someone in the room?,Yes.,"Yes, the person is seen holding a magazine and appears to be engaged in an activity with someone off-camera.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
877,e58207f1-84ec-424b-a997-ff64a57eb13b,"In the video, is the magazine held before turning book pages?",Yes.,"Yes, the magazine is held before turning book pages.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
878,e58207f1-84ec-424b-a997-ff64a57eb13b,Is the book read after interacting with a woman?,No.,"Yes, the book is read after interacting with a woman.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
879,e58207f1-84ec-424b-a997-ff64a57eb13b,"In the video, does looking around occur before holding the magazine?",No.,"Yes, the person is seen looking around before holding the magazine.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
880,e58207f1-84ec-424b-a997-ff64a57eb13b,What is done just before interacting with a woman?,Looking at the magazine.,"Just before interacting with a woman, the person is seen holding a magazine titled 'Stand-Up' and appears to be reading it.",What event order,yes,5,"{""correct"": ""yes"", ""score"": 5}"
881,e58207f1-84ec-424b-a997-ff64a57eb13b,What occurs just before turning book pages?,Looking around.,"Just before turning the book pages, a person wearing sunglasses and holding a drink appears to be in conversation or reading something.",What event order,no,1,"{""correct"": ""no"", ""score"": 1}"
882,e58207f1-84ec-424b-a997-ff64a57eb13b,What is performed just before reading a book?,Turning book pages.,"Just before reading a book, the person is seen holding a drink and appears to be in conversation or listening intently.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
883,e58207f1-84ec-424b-a997-ff64a57eb13b,"In the video sequence, what is done before interacting with a different woman?",Reading a book.,"Before interacting with a different woman, the person in sunglasses is seen sitting on a gray couch and holding a magazine titled 'Stand-Up'.",What event order,no,2,"{""correct"": ""no"", ""score"": 2}"
884,e58207f1-84ec-424b-a997-ff64a57eb13b,Did I walk around the house before holding the magazine?,Yes.,"Yes, you walked around the house before holding the magazine.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
885,e58207f1-84ec-424b-a997-ff64a57eb13b,Was the magazine held before reading a book?,Yes.,"Yes, the magazine was held before reading a book.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
886,e58207f1-84ec-424b-a997-ff64a57eb13b,Did reading a book happen before walking around the house?,No.,"Yes, the person was seen holding a book before walking around the house.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
887,e58207f1-84ec-424b-a997-ff64a57eb13b,What occurs just before reading a book?,Turn book pages.,"Just before reading a book, the person sits up and reaches for it.",What event order,no,1,"{""correct"": ""no"", ""score"": 1}"
888,e58207f1-84ec-424b-a997-ff64a57eb13b,What action takes place before walking around the house?,No preceding action mentioned.,"Before walking around the house, a person is seen sitting on a couch holding a magazine.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
889,e58207f1-84ec-424b-a997-ff64a57eb13b,What is the location setting in this video clip?,Inside a house.,"The location setting in this video clip is a modern, well-lit living room with gray sofas and a glass coffee table.",Scene Summary,yes,5,"{""correct"": ""yes"", ""score"": 5}"
890,e58207f1-84ec-424b-a997-ff64a57eb13b,Describe the atmosphere of the scene.,"A casual, indoor environment.","The atmosphere of the scene is calm and relaxed, with a person sitting on a gray armchair in a modern living room. The room has a clean and minimalist design, featuring white walls, a large window allowing natural light to flood the space, and a glass coffee table holding magazines and other items. A television screen displaying a news program is visible in the background.",Scene Summary,yes,5,"{""correct"": ""yes"", ""score"": 5}"
891,e58207f1-84ec-424b-a997-ff64a57eb13b,What is the relationship between the participants in the video?,They appear to be acquaintances.,"The relationship between the participants in the video appears to be casual and relaxed, with one person engaging in a conversation or activity while sitting on the couch.",Scene Summary,no,1,"{""correct"": ""no"", ""score"": 1}"
892,e58207f1-84ec-424b-a997-ff64a57eb13b,Did the characters engage in any recreational activity?,"Yes, they read magazines.","Yes, the characters engaged in a recreational activity by holding and examining a magazine.",Action Caption,yes,5,"{""correct"": ""yes"", ""score"": 5}"
893,e58207f1-84ec-424b-a997-ff64a57eb13b,Did the characters sit down for a formal meeting?,No.,"No, the characters did not sit down for a formal meeting; they were simply sitting and conversing.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
894,e58207f1-84ec-424b-a997-ff64a57eb13b,Are the characters in the video clip outdoors?,No.,No.,Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
895,e58207f1-84ec-424b-a997-ff64a57eb13b,Is there any sign of an argument happening in the video?,No.,"Yes, the person in the black hoodie is seen holding a drink and gesturing with their hands while sitting on the couch, which could indicate an argument or conversation.",Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
896,e58207f1-84ec-424b-a997-ff64a57eb13b,Did the characters watch television in the clip?,No.,"Yes, the characters watched television in the clip.",Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
897,e58207f1-84ec-424b-a997-ff64a57eb13b,Is there any physical activity performed by the characters?,No.,"No, there is no physical activity performed by the characters in this scene.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
