video_id,question,answer,pred_answer,task
e58207f1-84ec-424b-a997-ff64a57eb13b,What objects are central to the scene in this video?,A magazine and a woman.,"The central objects in the scene are a person sitting on a couch, a magazine with a woman's face on the cover, and a person holding a magazine.",Scene Summary
e58207f1-84ec-424b-a997-ff64a57eb13b,Describe the layout of the room shown.,Room with large windows and modern lighting.,"The room is spacious with a high ceiling, featuring a large window that allows natural light to flood the space. The walls are painted white, and there is a modern, minimalist design with a mix of furniture and decor. A large, comfortable couch is positioned in the center of the room, with a glass coffee table in front of it. A person is sitting on the couch, and a magazine with a colorful cover is placed on the coffee table. The room also contains a television mounted on the wall, a small table with a plant, and a floor lamp. The floor is made of polished concrete, and there is a rug in front of the couch. The room is well-lit with natural light streaming in from the large window.",Scene Summary
e58207f1-84ec-424b-a997-ff64a57eb13b,What activity dominates this scene?,Reading and interacting with another person.,"The activity that dominates this scene is the person sitting on the couch, engaged in a relaxed posture, with their legs crossed and hands resting on their lap.",Scene Summary
e58207f1-84ec-424b-a997-ff64a57eb13b,What is the relationship between the primary elements in this scene?,They involve engagement with reading material and human interaction.,"The relationship between the primary elements in this scene is that of a person relaxing in a comfortable setting, with the primary focus being on the person and their interaction with the magazine.",Scene Summary
e58207f1-84ec-424b-a997-ff64a57eb13b,What action am I performing in these frames?,Holding and looking at a magazine.,"In these frames, you are performing the action of holding a magazine with a hand, flipping through its pages, and looking at the images on the cover.",Action Caption
e58207f1-84ec-424b-a997-ff64a57eb13b,What activity follows holding the magazine?,Looking at the magazine.,"Following the activity of holding the magazine, a hand appears in the frame, holding the magazine and looking at the front page.",Action Caption
e58207f1-84ec-424b-a997-ff64a57eb13b,Did I hold the magazine before walking around the house?,No,"Yes, you held the magazine before walking around the house.",Order Judging(Y/N)
e58207f1-84ec-424b-a997-ff64a57eb13b,Did I look at the magazine before walking around with another person?,Yes,"Yes, you did.",Order Judging(Y/N)
e58207f1-84ec-424b-a997-ff64a57eb13b,Was the magazine held after checking on items in the house?,No,"Yes, the magazine was held after checking on items in the house.",Order Judging(Y/N)
e58207f1-84ec-424b-a997-ff64a57eb13b,What do I do just before interacting with the woman?,Holding the magazine,You should turn off the lamp and close the window.,What event order
e58207f1-84ec-424b-a997-ff64a57eb13b,What action is performed just before I check on items?,Walking around the house,"Just before I check on items, the person is seen holding a magazine with the text 'upgrade your tools' and 'How to look like a cutie' visible on the cover.",What event order
e58207f1-84ec-424b-a997-ff64a57eb13b,What happens right before I hold the magazine?,Walking with another person,"A person wearing sunglasses and a black hoodie enters the room, sits on the couch, and starts reading the magazine.",What event order
e58207f1-84ec-424b-a997-ff64a57eb13b,What is done immediately before walking around the house?,Being inside the house,"Immediately before walking around the house, the person is seen sitting on the couch, holding a magazine, and looking at it.",What event order
e58207f1-84ec-424b-a997-ff64a57eb13b,What does the environment indicate about the video's setting?,"The video is set in a modern, well-lit living space.","The environment indicates a modern, well-lit, and spacious living area with a focus on comfort and relaxation. The presence of a television, comfortable seating, and a cozy atmosphere suggests that the setting is designed for leisure and relaxation.",Scene Summary
e58207f1-84ec-424b-a997-ff64a57eb13b,What activity is being undertaken in the living area?,Reading and interacting with another person.,The person in the living area is holding a magazine and appears to be reading or flipping through it.,Scene Summary
e58207f1-84ec-424b-a997-ff64a57eb13b,Describe the indoor setting captured in the video.,"A living room with a TV unit, books, and seating areas.","The video captures a spacious, modern living room with a minimalist design, featuring a large window that allows ample natural light to flood the space. The room is furnished with a gray sofa, a white armchair, and a glass coffee table. A person is seen sitting on the sofa, holding a magazine, and appears to be reading or flipping through the pages. The room also contains a television on a stand, a potted plant, and a small table with a remote control. The floor is covered with a dark-colored carpet, and the ceiling is adorned with recessed lighting. The overall ambiance of the room is calm and inviting.",Scene Summary
e58207f1-84ec-424b-a997-ff64a57eb13b,What items in the room indicate leisure activities?,A television and books suggest leisure or relaxation.,The presence of a magazine on the coffee table and the person's relaxed posture suggest leisure activities.,Scene Summary
e58207f1-84ec-424b-a997-ff64a57eb13b,What furnishings can be observed in the video scene?,"A TV stand, shelves, and magazines can be seen.","The furnishings include a gray sofa, a white armchair, a glass coffee table, a television on a stand, a floor lamp, a potted plant, and a magazine on the coffee table.",Scene Summary
e58207f1-84ec-424b-a997-ff64a57eb13b,What actions are performed by the individual regarding the books?,The individual is turning the pages and reading a book.,The individual is seen holding a book and appears to be reading or flipping through it.,Action Caption
e58207f1-84ec-424b-a997-ff64a57eb13b,How does the person engage with the media in the room?,The person seems to ignore the TV and focuses on the book.,"The person engages with the media by holding a magazine and flipping through its pages, appearing to read or examine the content.",Action Caption
e58207f1-84ec-424b-a997-ff64a57eb13b,Did the person read a book in the video?,Yes.,"Yes, the person is seen holding a book in the foreground of the video.",Whether Something Happened(Y/N)
e58207f1-84ec-424b-a997-ff64a57eb13b,Did the individual change the page of the book at least once?,Yes.,"Yes, the individual changed the page of the book by turning the pages and flipping through them.",Whether Something Happened(Y/N)
e58207f1-84ec-424b-a997-ff64a57eb13b,Did the person have an interaction with someone in the room?,Yes.,"Yes, the person is seen holding a magazine and appears to be engaged in a conversation or interaction with someone in the room.",Whether Something Happened(Y/N)
e58207f1-84ec-424b-a997-ff64a57eb13b,"In the video, is the magazine held before turning book pages?",Yes.,"Yes, the magazine is held before turning book pages.",Order Judging(Y/N)
e58207f1-84ec-424b-a997-ff64a57eb13b,Is the book read after interacting with a woman?,No.,"Yes, the book is read after interacting with a woman.",Order Judging(Y/N)
e58207f1-84ec-424b-a997-ff64a57eb13b,"In the video, does looking around occur before holding the magazine?",No.,"Yes, the person is seen looking around before holding the magazine.",Order Judging(Y/N)
e58207f1-84ec-424b-a997-ff64a57eb13b,What is done just before interacting with a woman?,Looking at the magazine.,"A person is seen sitting on a couch, holding a magazine, and appears to be reading or flipping through the pages.",What event order
e58207f1-84ec-424b-a997-ff64a57eb13b,What occurs just before turning book pages?,Looking around.,"Just before turning the book pages, the person is seen holding a magazine titled ""JULIET"" and appears to be reading or flipping through it.",What event order
e58207f1-84ec-424b-a997-ff64a57eb13b,What is performed just before reading a book?,Turning book pages.,"A person is seen sitting on a couch, holding a book, and appears to be reading or flipping through its pages.",What event order
e58207f1-84ec-424b-a997-ff64a57eb13b,"In the video sequence, what is done before interacting with a different woman?",Reading a book.,"Before interacting with a different woman, the person in the video sequence is sitting on a couch, holding a magazine, and appears to be reading or looking at the magazine.",What event order
e58207f1-84ec-424b-a997-ff64a57eb13b,Did I walk around the house before holding the magazine?,Yes.,"Yes, you walked around the house before holding the magazine.",Order Judging(Y/N)
e58207f1-84ec-424b-a997-ff64a57eb13b,Was the magazine held before reading a book?,Yes.,"Yes, the magazine was held before reading a book.",Order Judging(Y/N)
e58207f1-84ec-424b-a997-ff64a57eb13b,Did reading a book happen before walking around the house?,No.,"Yes, the person was seen holding a book before walking around the house.",Order Judging(Y/N)
e58207f1-84ec-424b-a997-ff64a57eb13b,What occurs just before reading a book?,Turn book pages.,"Just before reading a book, the person sits up, stretches their legs, and reaches for the magazine on the coffee table.",What event order
e58207f1-84ec-424b-a997-ff64a57eb13b,What action takes place before walking around the house?,No preceding action mentioned.,"Before walking around the house, the person is seen sitting on the couch, holding a magazine, and appears to be reading or flipping through it.",What event order
e58207f1-84ec-424b-a997-ff64a57eb13b,What is the location setting in this video clip?,Inside a house.,"The location setting in this video clip is a modern, well-lit living room with a contemporary design.",Scene Summary
e58207f1-84ec-424b-a997-ff64a57eb13b,Describe the atmosphere of the scene.,"A casual, indoor environment.","The atmosphere of the scene is calm and relaxed, with a person sitting on a gray armchair in a modern living room. The room is well-lit with natural light streaming in from the windows, creating a bright and inviting environment. The person is dressed in a black hoodie with a graphic design and white sneakers, and they are wearing sunglasses. The room is furnished with a gray sofa, a glass coffee table, and a few decorative items, including a potted plant and a magazine. The overall ambiance is one of comfort and tranquility.",Scene Summary
e58207f1-84ec-424b-a997-ff64a57eb13b,What is the relationship between the participants in the video?,They appear to be acquaintances.,"The relationship between the participants in the video appears to be casual and relaxed, with one person engaging in a conversation or activity while the other observes or interacts with the person.",Scene Summary
e58207f1-84ec-424b-a997-ff64a57eb13b,Did the characters engage in any recreational activity?,"Yes, they read magazines.","Yes, the characters engaged in a recreational activity by holding a remote control and a book, possibly reading or watching something on the book.",Action Caption
e58207f1-84ec-424b-a997-ff64a57eb13b,Did the characters sit down for a formal meeting?,No.,"No, the characters did not sit down for a formal meeting; they were simply sitting and conversing.",Whether Something Happened(Y/N)
e58207f1-84ec-424b-a997-ff64a57eb13b,Are the characters in the video clip outdoors?,No.,No.,Whether Something Happened(Y/N)
e58207f1-84ec-424b-a997-ff64a57eb13b,Is there any sign of an argument happening in the video?,No.,"No, there is no sign of an argument happening in the video.",Whether Something Happened(Y/N)
e58207f1-84ec-424b-a997-ff64a57eb13b,Did the characters watch television in the clip?,No.,"Yes, the characters watched television in the clip.",Whether Something Happened(Y/N)
e58207f1-84ec-424b-a997-ff64a57eb13b,Is there any physical activity performed by the characters?,No.,"No, there is no physical activity performed by the characters in the video.",Whether Something Happened(Y/N)
e58207f1-84ec-424b-a997-ff64a57eb13b,Does reading a book happen before talking to the woman?,Yes.,"Yes, the woman is seen holding a book before talking to her.",Order Judging(Y/N)
e58207f1-84ec-424b-a997-ff64a57eb13b,Is looking around done before turning book pages?,Yes.,"Yes, looking around is done before turning book pages.",Order Judging(Y/N)
e58207f1-84ec-424b-a997-ff64a57eb13b,What occurs just before reading the magazines?,Talking to each other.,"Just before reading the magazines, the person in the black hoodie and sunglasses is seen adjusting their glasses, possibly to read or examine the contents of the magazines.",What event order
e58207f1-84ec-424b-a997-ff64a57eb13b,What takes place immediately before looking around?,Turning book pages.,"A person wearing a black hoodie and sunglasses enters the room, walks towards the center, and sits on the gray sofa.",What event order
e58207f1-84ec-424b-a997-ff64a57eb13b,What action is performed just before talking to each other?,Looking around.,"Just before talking to each other, the person in the black hoodie and sunglasses is seen holding a drink and gesturing with their hands.",What event order
e58207f1-84ec-424b-a997-ff64a57eb13b,Did I look around before holding the magazine?,No.,"Yes, you looked around before holding the magazine.",Order Judging(Y/N)
e58207f1-84ec-424b-a997-ff64a57eb13b,What activities were performed in the room?,Reading a magazine and making coffee.,"The activities performed in the room included a person sitting on a chair, a person sitting on a couch, a person holding a drink, and a person sitting on a chair with a drink in hand.",Scene Summary
e58207f1-84ec-424b-a997-ff64a57eb13b,Describe the environment where the actions occurred.,"A room with a seated person, magazine, and phone.","The environment is a modern, well-lit living room with a cozy and inviting atmosphere. The room features a large window that offers a view of the outdoors, allowing natural light to flood the space. The interior design is contemporary, with neutral colors and minimalistic furniture. A person is seen sitting on a gray sofa, holding a drink and engaging in a conversation, while another person is standing near the window, possibly observing the view or preparing to leave. The room also contains a coffee machine, a television, and a few decorative items, contributing to the lived-in and comfortable feel of the space.",Scene Summary
e58207f1-84ec-424b-a997-ff64a57eb13b,What devices were used in the scenario?,A magazine and a phone.,"The scenario involved using a smartphone, a tablet, and a coffee maker.",Scene Summary
e58207f1-84ec-424b-a997-ff64a57eb13b,What was the person doing with the magazine?,The person was reading the magazine.,The person was holding the magazine and flipping through its pages.,Action Caption
e58207f1-84ec-424b-a997-ff64a57eb13b,What activity followed reading the magazine?,The person operated the phone.,"Following reading the magazine, the person in the black shirt began to engage in a conversation, possibly discussing the contents of the magazine.",Action Caption
e58207f1-84ec-424b-a997-ff64a57eb13b,Did the person remain seated throughout?,"No, they got up to make coffee.","Yes, the person remained seated throughout the video.",Action Caption
e58207f1-84ec-424b-a997-ff64a57eb13b,Did the person leave the room?,"No, the actions happened in the room.",Yes,Whether Something Happened(Y/N)
e58207f1-84ec-424b-a997-ff64a57eb13b,Did the person use a laptop?,"No, the person used a phone.","No, the person did not use a laptop.",Whether Something Happened(Y/N)
e58207f1-84ec-424b-a997-ff64a57eb13b,Did I talk to the woman before reading the magazine?,Yes,"Yes, the woman was seen talking to the camera before reading the magazine.",Order Judging(Y/N)
e58207f1-84ec-424b-a997-ff64a57eb13b,Did I read the magazine before making coffee?,Yes,"Yes, you read the magazine before making coffee.",Order Judging(Y/N)
e58207f1-84ec-424b-a997-ff64a57eb13b,Did I operate the phone before talking to the woman?,No,"Yes, you operated the phone before talking to the woman.",Order Judging(Y/N)
e58207f1-84ec-424b-a997-ff64a57eb13b,Did I make coffee before sitting in the room?,No,"Yes, you made coffee before sitting in the room.",Order Judging(Y/N)
e58207f1-84ec-424b-a997-ff64a57eb13b,Did I make coffee before reading a magazine?,No,"Yes, you made coffee before reading a magazine.",Order Judging(Y/N)
e58207f1-84ec-424b-a997-ff64a57eb13b,Did I interact with the woman before reading the book?,Yes,"Yes, before reading the book, I interacted with the woman by holding a phone and looking at it.",Order Judging(Y/N)
e58207f1-84ec-424b-a997-ff64a57eb13b,Was the magazine read before interacting with the woman?,No,"Yes, the magazine was read before interacting with the woman.",Order Judging(Y/N)
e58207f1-84ec-424b-a997-ff64a57eb13b,Was the phone operated before making coffee?,Yes,"Yes, the phone was operated before making coffee.",Order Judging(Y/N)
e58207f1-84ec-424b-a997-ff64a57eb13b,What occurs just before I make coffee?,Operate the phone,"Just before I make coffee, a person wearing a black hoodie and sunglasses enters the room, holding a green cup.",What event order
e58207f1-84ec-424b-a997-ff64a57eb13b,What do I do before reading the magazine?,Talk to the woman,"Before reading the magazine, you should first turn off the TV and turn off the lamp.",What event order
e58207f1-84ec-424b-a997-ff64a57eb13b,What is done just before looking around?,Turn book pages,"Just before looking around, the person is seen holding a smartphone and appears to be taking a selfie or looking at something on the screen.",What event order
e58207f1-84ec-424b-a997-ff64a57eb13b,What action takes place before reading the book?,Look around,"Before reading the book, the person is seen holding a smartphone and appears to be looking at it.",What event order
e58207f1-84ec-424b-a997-ff64a57eb13b,Describe the setting where the activity is taking place.,The activity is in an indoor room with modern furnishings.,"The activity is taking place in a modern, well-lit living room with a cozy and inviting atmosphere. The room features a comfortable seating area with a large, plush sofa, a coffee table with various items, and a television set. The walls are adorned with artwork and a large window that allows natural light to flood the space. The floor is covered with a light-colored carpet, and there are potted plants adding a touch of greenery to the room.",Scene Summary
e58207f1-84ec-424b-a997-ff64a57eb13b,Identify the furniture used by the individuals in the clip.,Chairs are used for seating during the card game.,The individuals are seated on a sofa and a chair.,Scene Summary
e58207f1-84ec-424b-a997-ff64a57eb13b,Did the individual participate in a recreational game?,Yes.,"Yes, the individual is seen holding a Jenga game board and appears to be engaged in a recreational game, as indicated by their hand movements and the presence of the game board on the table.",Whether Something Happened(Y/N)
e58207f1-84ec-424b-a997-ff64a57eb13b,Was there any interaction with another person during the game?,Yes.,"Yes, the person in the black hoodie was seen holding a smartphone and gesturing with their hand, possibly indicating a conversation or interaction with another person.",Whether Something Happened(Y/N)
e58207f1-84ec-424b-a997-ff64a57eb13b,Does the setting include contemporary room decor?,Yes.,"Yes, the setting includes contemporary room decor, such as modern furniture, a television, and a potted plant.",Whether Something Happened(Y/N)
e58207f1-84ec-424b-a997-ff64a57eb13b,Name one activity that is clearly not happening in this scene.,Cooking food is clearly not happening in this scene.,"The activity that is clearly not happening in this scene is the person sitting on the couch, as they are not interacting with the person in the foreground.",Scene Summary
e58207f1-84ec-424b-a997-ff64a57eb13b,What parallel activity accompanies the main action in this clip?,A discussion with another person accompanies the main action.,"The parallel activity accompanying the main action in this clip is a person wearing a VR headset, which is visible in the background.",Action Caption
e58207f1-84ec-424b-a997-ff64a57eb13b,Is there a creative or construction-related task shown?,"Yes, arranging wooden bricks can be considered a construction-related task.","Yes, there is a construction-related task shown in the video.",Action Caption
e58207f1-84ec-424b-a997-ff64a57eb13b,Does the video show any form of artistic painting?,No.,"No, the video does not show any form of artistic painting.",Whether Something Happened(Y/N)
e58207f1-84ec-424b-a997-ff64a57eb13b,Is there a solo performance happening in the video?,No.,Yes.,Whether Something Happened(Y/N)
e58207f1-84ec-424b-a997-ff64a57eb13b,Did I interact with Lady A after I sat on the chair?,Yes.,"Yes, Lady A was seen interacting with you after you sat on the chair.",Order Judging(Y/N)
e58207f1-84ec-424b-a997-ff64a57eb13b,What happens just before I sit on the chair?,Entering the room.,"Just before I sit on the chair, the person in the video is seen holding a smartphone, possibly taking a selfie or recording a video.",What event order
e58207f1-84ec-424b-a997-ff64a57eb13b,What did I engage in right before sitting in a room?,I did not engage in anything; I was already seated.,You engaged in a video call with a person wearing a headset.,What event order
e58207f1-84ec-424b-a997-ff64a57eb13b,Where is this scene set?,In a room with another person.,"The scene is set in a modern, well-lit living room with a cozy and inviting atmosphere.",Scene Summary
e58207f1-84ec-424b-a997-ff64a57eb13b,What are the main elements present in this scenario?,A Jenga game and two individuals.,"The main elements present in this scenario include a person wearing a black hoodie with the word ""LAKE"" on it, a stack of wooden jigsaws, a person wearing sunglasses, a glass coffee table, a gray armchair, a potted plant, a television, a TV remote, a remote control, a smartphone, a pair of white shoes, a black remote, a black and white framed picture, a black and white framed picture, a black and white framed picture, a black and white framed picture, a black and white framed picture, a black and white framed picture, a black and white framed picture, a black and white framed picture, a black and white framed picture, a black and white framed picture, a black and white framed picture, a black and white framed picture, a black and white framed picture, a black and white framed picture, a black and white framed picture, a black and white framed picture, a black and white framed picture, a black and white framed picture, a black and white framed picture, a black and white framed picture, a black and white framed picture, a black and white framed picture, a black and white framed picture, a black and white framed picture, a black and white framed picture, a black and white framed",Scene Summary
e58207f1-84ec-424b-a997-ff64a57eb13b,What can be observed on the table in the video?,A Jenga tower and blocks.,"The table in the video is cluttered with various items, including a remote control, a smartphone, and a few books.",Scene Summary
e58207f1-84ec-424b-a997-ff64a57eb13b,Who is actively participating in the game shown in the video?,The person in the frame and another woman.,"The person wearing a black hoodie with the word ""LAKE"" on it is actively participating in the game.",Action Caption
e58207f1-84ec-424b-a997-ff64a57eb13b,How is the game of Jenga progressing in the clip?,Blocks are being stacked atop the tower.,"The game of Jenga is progressing as the person is holding the blocks in a way that suggests they are trying to topple them, but the blocks are not yet fully stacked.",Action Caption
e58207f1-84ec-424b-a997-ff64a57eb13b,What is the consequence of the actions performed with the Jenga blocks?,The Jenga tower is becoming taller.,The consequence of the actions performed with the Jenga blocks is that the person is successfully stacking the blocks without any blocks falling over.,Action Caption
e58207f1-84ec-424b-a997-ff64a57eb13b,What action precedes placing a block atop the Jenga tower?,Removing a block from the Jenga tower.,"The action that precedes placing a block atop the Jenga tower is the person wearing a green lanyard and glasses, who is holding a Jenga block and appears to be in the process of placing it on top of the tower.",Action Caption
e58207f1-84ec-424b-a997-ff64a57eb13b,Does the video show a Jenga tower on a glass table?,Yes.,"No, the video does not show a Jenga tower on a glass table.",Whether Something Happened(Y/N)
e58207f1-84ec-424b-a997-ff64a57eb13b,Are the Jenga blocks being carefully handled?,Yes.,"Yes, the Jenga blocks are being carefully handled by the person in the video.",Whether Something Happened(Y/N)
e58207f1-84ec-424b-a997-ff64a57eb13b,Is the Jenga tower intact at this moment in the video?,Yes.,"Yes, the Jenga tower is intact and balanced at this moment in the video.",Whether Something Happened(Y/N)
e58207f1-84ec-424b-a997-ff64a57eb13b,What action occurred just before placing the blocks atop the Jenga tower?,Took Jenga blocks from the tower,"Just before placing the blocks atop the Jenga tower, the person in the black hoodie and green lanyard was seen holding a Jenga block in their right hand, ready to place it on the tower.",What event order
e58207f1-84ec-424b-a997-ff64a57eb13b,What happened just before taking Jenga blocks from the tower?,Played game of Jenga,"Just before taking Jenga blocks from the tower, the person in the video was wearing a pair of black sunglasses and a green lanyard with a badge.",What event order
e58207f1-84ec-424b-a997-ff64a57eb13b,Did I arrange wooden bricks before playing a card game?,No,"Yes, you arranged wooden bricks before playing a card game.",Order Judging(Y/N)
e58207f1-84ec-424b-a997-ff64a57eb13b,Did I sit on a chair before talking to a lady?,Yes,"Yes, you sat on a chair before talking to a lady.",Order Judging(Y/N)
e58207f1-84ec-424b-a997-ff64a57eb13b,What activities are occurring inside the house?,Two individuals are playing Jenga.,"Inside the house, there is a person sitting on a couch, holding a stack of Jenga blocks, and interacting with a person wearing a headset. Another person is standing in the background, and there are various items on the coffee table, including a box labeled 'SORRY'.",Scene Summary
e58207f1-84ec-424b-a997-ff64a57eb13b,What is on the table between the participants?,A Jenga tower is on the table.,There is a green mug and a box labeled 'SORRY' on the table between the participants.,Scene Summary
e58207f1-84ec-424b-a997-ff64a57eb13b,How are the participants utilizing the wooden blocks?,They are carefully pulling blocks from the Jenga tower.,"The participants are using the wooden blocks to build a tower, with one person holding the blocks and another person standing nearby, possibly assisting or observing.",Action Caption
e58207f1-84ec-424b-a997-ff64a57eb13b,Is the Jenga tower still standing?,Yes.,"Yes, the Jenga tower is still standing.",Whether Something Happened(Y/N)
e58207f1-84ec-424b-a997-ff64a57eb13b,Has a Jenga block just been successfully moved?,Yes.,"Yes, the Jenga block has been successfully moved to the right side of the person's hand.",Whether Something Happened(Y/N)
e58207f1-84ec-424b-a997-ff64a57eb13b,Are the participants seated during the game?,Yes.,"Yes, the participants are seated during the game.",Whether Something Happened(Y/N)
e58207f1-84ec-424b-a997-ff64a57eb13b,Is there a game being played on the floor?,No.,"Yes, there is a game being played on the floor.",Whether Something Happened(Y/N)
e58207f1-84ec-424b-a997-ff64a57eb13b,Does the frame display a competitive match in progress?,Yes.,"Yes, the frame displays a competitive match in progress, as the person is seen holding a stack of Jenga blocks and appears to be in the middle of a game.",Whether Something Happened(Y/N)
e58207f1-84ec-424b-a997-ff64a57eb13b,Did I sit on the chairs before playing Jenga?,Yes.,"Yes, you sat on the chairs before playing Jenga.",Order Judging(Y/N)
e58207f1-84ec-424b-a997-ff64a57eb13b,Did I take Jenga blocks from the tower before adding to its top?,Yes.,"Yes, you took Jenga blocks from the tower before adding to its top.",Order Judging(Y/N)
e58207f1-84ec-424b-a997-ff64a57eb13b,Did the Jenga game happen before relaxing on the chairs?,No.,"Yes, the Jenga game was already in progress before relaxing on the chairs.",Order Judging(Y/N)
e58207f1-84ec-424b-a997-ff64a57eb13b,Was placing blocks atop the Jenga tower before taking blocks from it?,No.,"Yes, the person in the video was placing blocks atop the Jenga tower before taking blocks from it.",Order Judging(Y/N)
e58207f1-84ec-424b-a997-ff64a57eb13b,What occurs just before placing the blocks atop the Jenga tower?,Taking Jenga blocks from the tower.,"Just before placing the blocks atop the Jenga tower, the person in the video is seen holding a green cup and a small object, possibly a phone or a remote control, in their right hand.",What event order
e58207f1-84ec-424b-a997-ff64a57eb13b,What happens just before sitting on the chairs to play?,Entering the room.,"Just before sitting on the chairs to play, the person is seen holding a stack of wooden blocks, preparing to start the game.",What event order
e58207f1-84ec-424b-a997-ff64a57eb13b,Did the game start before arranging wooden bricks on a block?,No,"Yes, the game started before arranging wooden bricks on a block.",Order Judging(Y/N)
e58207f1-84ec-424b-a997-ff64a57eb13b,What is the setting of the current video clip?,The setting is inside a house.,"The setting of the current video clip is a modern living room with a cozy atmosphere, featuring a person sitting on a gray couch, a coffee table with a box of Jenga, a TV on a stand, and a potted plant.",Scene Summary
e58207f1-84ec-424b-a997-ff64a57eb13b,Describe the occupants in the house in the video.,"There are multiple individuals, both men and women.","The occupants in the house include a person wearing a VR headset and sunglasses, a person in a black shirt, and another person in a white shirt.",Scene Summary
e58207f1-84ec-424b-a997-ff64a57eb13b,What were the individuals doing with wood in the video?,They were arranging pieces of wood.,"The individuals were playing a game of Jenga, with the person in the foreground holding a wooden block and the person in the background holding a Jenga block.",Scene Summary
e58207f1-84ec-424b-a997-ff64a57eb13b,What type of interaction occurred among the individuals?,They interacted with each other.,"The individuals engaged in a playful and collaborative activity, with one person using a Jenga puzzle to balance a stack of blocks, while others watched and participated in the activity.",Scene Summary
e58207f1-84ec-424b-a997-ff64a57eb13b,Are the people stationary or moving about in the clip?,They are moving about the space.,"The people in the clip are moving about, as indicated by their hand gestures and the person's interaction with the objects.",Action Caption
e58207f1-84ec-424b-a997-ff64a57eb13b,Is the Jenga game played before arranging wood pieces?,Yes.,"Yes, the Jenga game is played before arranging wood pieces.",Order Judging(Y/N)
e58207f1-84ec-424b-a997-ff64a57eb13b,Does sitting on chairs happen before interacting with each other?,Yes.,"Yes, sitting on chairs happens before interacting with each other.",Order Judging(Y/N)
e58207f1-84ec-424b-a997-ff64a57eb13b,Is the wood arrangement completed before the Jenga tower is built?,No.,"Yes, the wooden structure is completed before the Jenga tower is built.",Order Judging(Y/N)
e58207f1-84ec-424b-a997-ff64a57eb13b,What happens before arranging the wood pieces?,Playing Jenga.,"Before arranging the wood pieces, the person wearing sunglasses and a black shirt is seen sitting on a couch, holding a cardboard box with a Jenga puzzle inside.",What event order
e58207f1-84ec-424b-a997-ff64a57eb13b,What takes place before the Jenga block is touched?,Sitting down.,"Before the Jenga block is touched, the person wearing sunglasses and a black shirt is sitting on a gray couch, holding a Jenga block.",What event order
e58207f1-84ec-424b-a997-ff64a57eb13b,Did the Jenga game occur before sitting on the chairs?,No.,"Yes, the Jenga game was already set up on the coffee table before sitting on the chairs.",Order Judging(Y/N)
e58207f1-84ec-424b-a997-ff64a57eb13b,Was taking Jenga blocks from the tower after sitting on the chairs?,Yes.,Yes,Order Judging(Y/N)
e58207f1-84ec-424b-a997-ff64a57eb13b,What happened just before placing blocks atop the Jenga tower?,Taking Jenga blocks from the tower.,"Just before placing blocks atop the Jenga tower, the person in the video was seen wearing a VR headset, suggesting they were engaged in a VR experience.",What event order
e58207f1-84ec-424b-a997-ff64a57eb13b,What happens before arranging the pieces of wood?,Playing the Jenga wooden blocks game.,"Before arranging the pieces of wood, the person in the video is seen holding a smartphone and a remote control, possibly preparing to start the game.",What event order
e58207f1-84ec-424b-a997-ff64a57eb13b,What is the setting of the video clip?,An office.,"The setting of the video clip is a modern living room with a television, a couch, and a coffee table.",Scene Summary
e58207f1-84ec-424b-a997-ff64a57eb13b,What activities are taking place in the clip?,Talking to a person and using a phone.,"The activities include a person playing a video game, interacting with a smartphone, and engaging in a conversation on a smartphone.",Scene Summary
e58207f1-84ec-424b-a997-ff64a57eb13b,What is the primary action in the recent frames?,Engaging in a discussion and using the phone.,"The primary action in the recent frames is a person interacting with a Jenga game, holding a smartphone and a Jenga puzzle, and then interacting with a smartphone displaying a text message.",Action Caption
e58207f1-84ec-424b-a997-ff64a57eb13b,What technology is in use in the action?,A phone.,"The technology used in the action is a person wearing a VR headset, which is being used to interact with a smartphone.",Action Caption
e58207f1-84ec-424b-a997-ff64a57eb13b,Is the person alone in the scene?,No.,"Yes, the person is alone in the scene, as there are no other individuals visible in the image.",Whether Something Happened(Y/N)
e58207f1-84ec-424b-a997-ff64a57eb13b,Did I interact with others after being at the office?,Yes,"Yes, after being at the office, the person was seen interacting with others through the video.",Order Judging(Y/N)
e58207f1-84ec-424b-a997-ff64a57eb13b,Did the office scene occur before the house activities?,Yes,"Yes, the office scene occurred before the house activities.",Order Judging(Y/N)
e58207f1-84ec-424b-a997-ff64a57eb13b,What happened right before I was at the office?,I was in the house,"The person in the video was playing a game on a smartphone, which resulted in the person's hands appearing to be in motion.",What event order
e58207f1-84ec-424b-a997-ff64a57eb13b,Did I play Jenga before arranging pieces of wood?,Yes.,"Yes, you played Jenga before arranging pieces of wood.",Order Judging(Y/N)
e58207f1-84ec-424b-a997-ff64a57eb13b,Did I use the phone before playing Jenga?,No.,"Yes, you can see the phone in your hands, which is the object you were using before playing Jenga.",Order Judging(Y/N)
e58207f1-84ec-424b-a997-ff64a57eb13b,Was I at the office before playing with the Jenga blocks?,Yes.,"Yes, you were at the office before playing with the Jenga blocks.",Order Judging(Y/N)
