"video_id","question","answer","pred_answer","task"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What is the main activity taking place outside the house?","Smoothing and scraping surfaces.","The main activity is the person working on a window, using a hammer and chisel to remove or adjust the paint.","Scene Summary"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Where is the scene set?","Outside a house.","The scene is set in a garage or workshop.","Scene Summary"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What tools are being used in this scene?","A planer and a scraper.","A hammer and a screwdriver are used in this scene.","Scene Summary"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","How can you describe the area in which the activity occurs?","It's a woodworking area outside the house.","The area is a cluttered outdoor space with various objects scattered around, including a ladder leaning against the wall and a window frame that has been partially removed.","Scene Summary"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What actions are being performed in this video clip?","Smoothing with a planer and scraping with a scraper.","The actions performed in this video clip include scraping the window, removing paint from the window frame, and using a hammer to remove nails.","Action Caption"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What is the focus of the activity in these frames?","Wood surface maintenance.","The focus of the activity is on a window with peeling paint, and the person is using a hammer to remove or adjust the paint.","Action Caption"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What is the sequence of actions performed outside?","First smoothening, then scraping surfaces.","The sequence of actions performed outside includes the person using a hammer to smooth out the paint on the window, removing debris from around the window frame, and then climbing up a ladder to reach higher areas.","Action Caption"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","How does the person handle the tools in the video?","With precision and care for the task.","The person uses a hammer and a screwdriver to work on the window frame, demonstrating precision and skill in their task.","Action Caption"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What are the visible results of the actions in this clip?","Smooth surfaces and wood shavings scattered.","The visible results include the window being repaired, with a partially completed frame and a ladder leaning against it.","Action Caption"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Does the video show the use of a woodworking planer?","Yes","Yes, the video shows a close-up of the person's hands using a woodworking planer to smooth out the surface of the window frame.","Whether Something Happened(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Is the person scraping a wooden surface?","Yes","Yes.","Whether Something Happened(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Are the actions performed indoor?","No","Yes.","Whether Something Happened(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Does the activity involve painting or staining?","No","Yes, the activity involves painting or staining.","Whether Something Happened(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Is the person wearing any safety gear?","No","No, the person is not wearing any visible safety gear.","Whether Something Happened(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Was the window frame scraped before it was planed?","No","Yes, the window frame was scraped before it was planed.","Order Judging(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Did the scraping of a surface happen after smoothening it?","Yes","Yes, the scraping of a surface happened after smoothening it.","Order Judging(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What happens just before the scraper is used on the window frame?","The surface is smoothened with a planer","Just before the scraper is used on the window frame, a person's hand appears in the bottom right corner of the frame.","What event order"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What is the action taken just prior to the planer being used in the video?","There is no action shown before the planer is used","The action is the person using a planer to smooth out the window frame.","What event order"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Was the surface planed before the scraping of paint on the window frame?","Yes","Yes, the surface planed was done before the scraping of paint on the window frame.","Order Judging(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Was the window frame scraped before planing the surface?","No","Yes, the window frame was scraped before planing the surface.","Order Judging(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Was the window frame scraped first before using any tools?","No","Yes, the window frame was scraped first before using any tools.","Order Judging(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What's the brief of the depicted scenario?","A person scrapes a surface outside a house.","The brief of the depicted scenario is a person working on a window, using a hammer to remove debris from the window frame.","Scene Summary"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What can be inferred about the location in the video clip?","It's a residential outdoor area by a window.","The location appears to be a residential setting, possibly a garage or an outdoor area adjacent to the window.","Scene Summary"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","How would you describe the environment surrounding the action?","It appears to be tranquil and domestic.","The environment is outdoors, with a ladder leaning against the wall and a ladder on the left side of the frame. The ground appears to be covered in gravel or dirt.","Scene Summary"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Is the person in the video using a tool for scraping?","Yes.","Yes.","Whether Something Happened(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Is the scraping happening indoors?","No.","Yes.","Whether Something Happened(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Does the footage show the completion of the scraping task?","No.","Yes, the footage shows the completion of the scraping task as the person is seen holding a tool and moving it back and forth to smooth out the debris.","Whether Something Happened(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Is the person wearing gloves while scraping?","No.","No, the person is not wearing gloves while scraping.","Whether Something Happened(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Did I smoothen the surface with a planer before scraping it with a scraper?","Yes","Yes, the person used a planer to smooth out the surface before scraping it with a scraper.","Order Judging(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What occurs just before I scrape the surface with the scraper?","Smoothening with a planer","A person wearing a blue sleeve appears, holding the scraper and pointing towards the window.","What event order"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Is the scraping of the window frame after smoothing the surface?","Yes","Yes.","Order Judging(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What happens just before the window frame is scraped?","The surface is smoothened with a planer","Just before the window frame is scraped, a person points at something outside the camera's view.","What event order"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What occurs right before the surface is smoothened?","The paint is removed with a scraper","A person wearing a blue sleeve is seen holding the tool, preparing to apply pressure.","What event order"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Can you describe the setting in the video?","The setting is outdoor by the side of a house.","The setting is a workshop or garage with a focus on a window frame that has been partially painted. The person is using a hammer to smooth out the paint, and there are tools visible in the background, indicating ongoing work.","Scene Summary"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Does the person succeed in scraping off the material?","Yes.","Yes, the person successfully removes the material from the window frame.","Whether Something Happened(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Is the scraping being done on an interior wall?","No.","Yes.","Whether Something Happened(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Is the person using any tool other than a scraper?","No.","No, the person is using a scraper to scrape away the white paint from the wooden surface.","Whether Something Happened(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Does the scrapping of the surface start before walking outside the house?","No","Yes, the scrapping of the surface starts before walking outside the house.","Order Judging(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","In the video, is the scraper used on the lower part of the wall before the upper part?","No","Yes, the scraper is used on the lower part of the wall before the upper part.","Order Judging(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Is the paint removal near the window sill done after removing paint near the flower pot?","Yes","Yes, the person is seen removing paint near the window sill after they have finished removing it from the flower pot.","Order Judging(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What action occurs just before the paint near the flower pot is scraped off?","Scraping near the window sill","A person's hand points towards the area where the paint is being scraped off.","What event order"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Is the planer used before the scraper?","Yes","Yes, the planer is used before the scraper.","Order Judging(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Is the scraping done before smoothing the surface?","No","Yes, the person is seen scraping the surface with a tool before smoothing it.","Order Judging(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Does the planing occur after the scraping?","No","Yes, the planing continues after the scraping.","Order Judging(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What happens before the scraping begins?","Smoothing with a planer","Before the scraping begins, a person is seen holding a tool and observing the work being done.","What event order"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What task is being carried out outside the house?","Smoothening a surface with a planer and scraping.","The task being carried out outside the house is painting a wooden surface.","Scene Summary"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What tools are used in the latest frames for the outdoor task?","A planer and a scraper.","A hammer and a red-handled tool, possibly a nail gun or similar fastener, are used in the latest frames for the outdoor task.","Scene Summary"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Describe the surroundings where the task takes place.","Outside a house, likely a work area with debris.","The task takes place in a residential area with bare trees and houses visible through the window, indicating an outdoor setting.","Scene Summary"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What process is demonstrated in the recent video footage?","Woodworking involving smoothing and scraping actions.","The video demonstrates the process of applying a substance to a wooden surface, likely for painting or staining purposes.","Scene Summary"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What is the likely purpose of the actions shown in the clip?","Preparing a wooden surface, possibly for painting or finishing.","The likely purpose of the actions shown in the clip is to demonstrate a step-by-step process for painting or repairing a wooden surface.","Scene Summary"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Describe the sequential actions taken by the individual.","First, using a planer for smoothing, then a scraper.","The individual is seen using a sander to smooth out the paint on the window frame. They first apply pressure and sweep the surface with the sander, then use their hand to guide it along the edges of the paint, ensuring even coverage. The person continues to work diligently, focusing on the area where the paint was applied.","Action Caption"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Has the person completed the smoothening task?","Yes.","Yes, the person has finished smoothing out the paint on the window frame.","Whether Something Happened(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Does the individual use more than one tool?","Yes.","Yes, the individual uses a hammer and a brush to apply paint.","Whether Something Happened(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Is the work performed indoors in the latest frames?","No, it's outside.","No.","Whether Something Happened(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Have any painting actions been depicted in the summary?","No, only smoothening and scraping are shown.","Yes, the video shows a person using a paint roller to apply and smooth out the paint on the window frame.","Whether Something Happened(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","In the video, is scraping done before smoothing with a planer?","No","Yes, the video shows the person scraping the wall with a black scraper before smoothing it with a planer.","Order Judging(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Is the surface scraped after the house exterior is shown?","Yes","Yes.","Order Judging(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What is seen happening before any tool is used on the surface?","Outside of the house shown","Before any tool is used, the person is seen holding a red-handled tool and using it to scrape or remove paint from the surface.","What event order"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","In the sequence, is the scraper used before the planer?","No","Yes, the scraper is used before the planer.","Order Judging(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Does the scraping happen outdoors?","Yes","Yes, the scraping happens outdoors as indicated by the natural light and the presence of a car in the background.","Order Judging(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Is the surface scraped after it is smoothened?","Yes","Yes","Order Judging(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Is the scraping performed before standing up?","No","Yes, the scraping is performed before standing up.","Order Judging(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What is done before using the scraper in the video?","Smoothening the surface with a planer","Before using the scraper, the person is seen holding a red-handled tool and adjusting it to fit properly on the window frame.","What event order"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What happens just before the second scraping action?","The first scraping action","Just before the second scraping action, the person is seen holding a red-handled tool and pointing at something on the wall.","What event order"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What occurs just before the surface is smoothened?","Going outside the house","A person wearing a blue sleeve and a wristwatch is seen holding the paint roller, preparing to apply it.","What event order"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What is the setting of the video clip?","The setting is outdoors, with a person removing unwanted cover.","The setting of the video clip is a residential area with a person working on a window, surrounded by a ladder and various tools.","Scene Summary"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What is the main focus of the video clip?","The main focus is on a person removing a cover from a surface.","The main focus of the video clip is a person's hands using a sander to smooth out paint on a window.","Scene Summary"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What is the person doing with their hand?","They are rubbing waste off with their hand.","The person is holding a tool, possibly a hammer or chisel, and appears to be using it to smooth out the paint on the window frame.","Action Caption"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What action follows rubbing the waste?","The person climbs a ladder.","The action follows the person removing the waste from the window frame.","Action Caption"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What tool is the person using in the action?","The person is using a scraper or a similar tool.","The person is using a black-handled, flat tool to apply paint or adhesive.","Action Caption"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Did the person climb a ladder in the video?","Yes.","No, the person did not climb a ladder; they were working on the window frame.","Whether Something Happened(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Does the video show the person successfully removing the cover?","Yes.","Yes, the video shows the person successfully removing the cover and leaving a clean window frame.","Whether Something Happened(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Was the task performed indoors?","No.","Yes, the task was performed indoors.","Whether Something Happened(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Did I smoothen the surface with a planer before scraping it with a scraper?","Yes.","Yes, the person used a planer to smooth out the surface before scraping it with a scraper.","Order Judging(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Did I climb the ladder before rubbing waste with my hand?","No.","No, the ladder was not used before rubbing waste with a hand.","Order Judging(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Did the removal of unwanted cover happen before climbing the ladder?","No.","Yes, the removal of unwanted cover happened before climbing the ladder.","Order Judging(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Did I scrape the surface before smoothening it with a planer?","No.","Yes, the person used a planer to smooth out the surface of the window before scraping it.","Order Judging(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Did the drawing a planer happen after climbing the ladder?","No.","Yes, the drawing a planer happened after climbing the ladder.","Order Judging(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What takes place immediately before drawing a planer across the surface?","Being outside the house.","A person wearing a blue long-sleeve shirt is seen holding the planer, preparing to start drawing.","What event order"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What do I do before rubbing waste with my hand?","Being outside.","Before rubbing waste with your hand, you should first clean the area to remove any dirt or debris.","What event order"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Did I scrape the surface before using a planer?","No","Yes, the person used a planer to remove any remaining debris from the surface before scraping it.","Order Judging(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Did the planer use happen after the ladder climbing?","No","Yes, the planer used after the ladder climbing was not visible in the video.","Order Judging(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Was the surface scraped after using the planer?","Yes","Yes, the surface was scraped after using the planer.","Order Judging(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Was the waste rubbed off before I climbed the ladder?","Yes","Yes, the waste was rubbed off before I climbed the ladder.","Order Judging(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What happens just before I scrape the surface?","Smoothening with a planer","Just before I scrape the surface, a person wearing a blue long-sleeve shirt and a wristwatch is seen holding a red-handled tool.","What event order"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What event occurs before using the planer?","Climbing the ladder","Before using the planer, a person is seen holding a ladder and a hammer.","What event order"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What is the focus of the video's depicted scenario?","Removing unwanted cover from wood surface.","The video's depicted scenario focuses on a person performing a task involving the wall, specifically focusing on peeling and smoothing paint.","Scene Summary"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Describe the setting shown in the video clip.","Outside, near a window with a wood surface.","The video shows a person working on a window, using a hammer and a tool to smooth out the paint. The setting includes a ladder leaning against the wall, a small container near the window, and a handbag placed nearby.","Scene Summary"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What can be observed about the environment in the clip?","It's outdoors, possibly at a residential location.","The environment includes a ladder, tools, and various objects scattered around the area.","Scene Summary"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Narrate the activity captured in this clip.","Holding a scraper, staring at, and scraping a wood surface.","The video showcases a person diligently working on a window, using a hammer and a tool to smooth out the paint. The individual is seen carefully applying the paint, ensuring it adheres evenly to the surface of the window frame. Throughout the process, they are wearing a wristwatch, indicating their attention to detail and precision in their work. The background reveals an outdoor setting with trees and a cloudy sky, providing context for the location and time of day.","Action Caption"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Can you provide a caption for the action taking place?","Scraping Away: Unveiling the Wood Beneath.","A person is meticulously applying a substance to the wall, ensuring it adheres properly.","Action Caption"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Did the individual successfully remove some of the unwanted cover?","Yes.","Yes, the individual successfully removed some of the unwanted cover by using a tool to scrape off the remaining paint.","Whether Something Happened(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Is the person using a tool to work on the surface?","Yes.","Yes.","Whether Something Happened(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Has the person been carefully examining the wood surface?","Yes.","Yes, the person is carefully examining the wood surface to ensure it meets their standards.","Whether Something Happened(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Is the work being performed close to a window?","Yes.","Yes.","Whether Something Happened(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Did I rub waste with my hand before climbing the ladder?","Yes.","Yes, the person in the video is seen rubbing waste with their hand before climbing the ladder.","Order Judging(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Is the unwanted cover removed after I stare at the wood surface?","No.","Yes","Order Judging(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Do I hold the scraper before removing the unwanted cover?","No.","Yes, the person holds the scraper before removing the unwanted cover.","Order Judging(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Am I outside when I stare at the wood surface?","Yes.","Yes, you can see the outside environment through the window in the video.","Order Judging(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What happens just before I hold the scraper?","Staring at the wood surface.","Just before I hold the scraper, a hand appears and points towards the wall.","What event order"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Did I smooth the surface with a planer before scraping it with a scraper?","Yes","Yes, the person used a planer to smooth out the surface before scraping it with a scraper.","Order Judging(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Did I rub waste with my hand before climbing the ladder?","Yes","Yes, the person in the video is seen rubbing waste with their hand before climbing the ladder.","Order Judging(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Did I climb the ladder before removing the unwanted cover from the surface?","Yes","No, the ladder was not used before removing the unwanted cover from the surface.","Order Judging(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What is the setting depicted in the video clip?","It is an outdoor setting surrounding a window frame.","The setting depicted in the video clip is a residential area with a window that has been partially painted. The person is working on the window, using a tool to smooth out the paint and prepare it for painting.","Scene Summary"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What is the state of the window frame in the scene?","The window frame is in the process of being scraped.","The window frame appears to be in a state of disrepair, with peeling paint and visible damage.","Scene Summary"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Describe the immediate environment around the window frame.","There's discarded material on the ground near the window frame.","The immediate environment around the window frame includes a ladder leaning against it, some scattered debris on the ground, and a small section of the wall visible in the background.","Scene Summary"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What can be inferred about the surface condition in the scene?","The surface likely needed maintenance, as it's being scraped.","The surface appears to be weathered and worn, with peeling paint or plaster.","Scene Summary"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Are there any signs of ongoing construction or repair in the video?","Yes, the scraping indicates repair or renovation work.","Yes, there are several signs of ongoing construction or repair in the video. The person is using a hammer to smooth out the peeling paint on the window frame and the surrounding area, indicating that they are working on repairing or maintaining the structure.","Scene Summary"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What action is the person performing in the new frames?","The person is scraping the surface of a window frame.","The person is using a tool to scrape or remove the old paint from the window frame.","Action Caption"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","How is the person preparing the window frame?","By removing unwanted cover and rubbing the surface.","The person is using a tool to smooth out the paint on the window frame, ensuring it is clean and free of debris.","Action Caption"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What maintenance task can be seen happening around a window?","Scraping off old paint or material from the window frame.","The maintenance task involves scraping or smoothing the window surface, as indicated by the person using a tool to remove debris and smooth out the paint.","Action Caption"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Has the protective cover been removed from the window surface?","Yes.","Yes, the protective cover has been removed from the window surface.","Whether Something Happened(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Is there any sign of the person completing the scraping action?","No, the person is still holding the scraper.","Yes, the person is seen holding a tool in their right hand and appears to be finishing up the scraping action.","Whether Something Happened(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Does the footage show a fully renovated window frame?","No, the window is still being worked on.","No, the footage does not show a fully renovated window frame; it shows an ongoing process of repairing or painting the window.","Whether Something Happened(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Did the person in the video fully rub the surface?","No, only part of the surface has been rubbed.","Yes, the person in the video is seen using a tool to rub the surface of the window with their hand, indicating that they have fully rubbed it.","Whether Something Happened(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Has all the discarded material been cleared from the ground?","No, the material is still on the ground.","Yes, the ground is now clear of all discarded material.","Whether Something Happened(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","In the video, does staring at the wood surface occur before removing the unwanted cover?","No","Yes, the video shows a close-up of the wood surface before removing the unwanted cover.","Order Judging(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Is the wood surface rubbed after removing the unwanted cover?","Yes","Yes.","Order Judging(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","In the video, does holding the scraper happen before rubbing the surface?","Yes","Yes, the video shows a person holding the scraper before rubbing the surface.","Order Judging(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What happens just before rubbing the wood surface in the video?","Removing unwanted cover","Just before rubbing the wood surface, the person is seen holding a tool and using it to smooth out the wood/INFO","What event order"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What happens just before removing the unwanted cover in the video?","Staring at the wood surface.","Just before removing the unwanted cover, the person uses a tool to smooth out any remaining debris or marks on the window frame.","What event order"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Did rubbing the surface happen before staring at the wood surface?","No","Yes, the person wiped their hands and face with a cloth before staring at the wood surface.","Order Judging(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Was the ladder climbed before removing the unwanted cover?","Yes","Yes, the ladder was climbed before removing the unwanted cover.","Order Judging(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Was the unwanted cover removed after rubbing waste with hand?","Yes","Yes, the unwanted cover was removed after rubbing waste with a hand.","Order Judging(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Did staring at the wood surface happen before holding the scraper?","No","Yes, the video shows a close-up of the person's hands as they hold the scraper and work on the wood surface.","Order Judging(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What is done after staring at the wood surface?","Holding the scraper","The person begins to work on the wood/INFO","What event order"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What is the overall setting of the video clip?","Outside, near a building with unwanted cover being removed.","The overall setting of the video clip is a garage or workshop where a person is working on a window.","Scene Summary"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What's the main focus of the scene?","A person cleaning an area by a building.","The main focus of the scene is a person working on a window, using a tool to smooth or fix it.","Scene Summary"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What kind of location is shown in the video?","An outdoor location by a building.","The video shows a garage or workshop setting.","Scene Summary"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What task is being performed in the frames?","Scraping off unwanted cover from a surface.","The task being performed is painting a window with a roller.","Action Caption"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Can you detail the activity taking place?","A person removing a covering layer from a window.","The video shows a person working on a window, using a tool to smooth or fix the paint. The individual is seen adjusting and smoothing out the paint around the window frame, ensuring it is properly aligned and clean.","Action Caption"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What is the immediate action captured?","A hand using a tool to clean a window.","The immediate action captured is the person using a hammer to smooth out the paint on the window frame.","Action Caption"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What is the implication of the depicted movement?","Preparation or cleaning of a building's exterior.","The implied movement suggests that the person is working diligently to repair or maintain the window, indicating a focus on detail and precision in their work.","Action Caption"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Did the camera wearer completely remove the unwanted cover?","No.","No, the camera wearer did not completely remove the unwanted cover; they only removed a small section of it.","Whether Something Happened(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Did the video contain any interaction with another person?","No, it only shows a person working alone.","No, the video does not contain any interaction with another person.","Whether Something Happened(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Does the frame convey the completion of the task?","No, the task appears to be in progress.","Yes, the frame shows that the person has successfully removed the old seal and is now working on a new coat of paint.","Whether Something Happened(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Did the rubbing of the surface happen before walking outside?","No","Yes, the person was seen rubbing their hands against the surface before walking outside.","Order Judging(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Is the scraper held after removing unwanted cover from the surface?","Yes","Yes.","Order Judging(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Does the unwanted cover get removed before the surface is rubbed?","Yes","Yes, the unwanted cover is removed before the surface is rubbed.","Order Judging(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Did walking outside occur before holding the scraper?","Yes","Yes, walking outside occurred before holding the scraper.","Order Judging(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What happens before the surface is rubbed?","Unwanted cover is removed.","Before the surface is rubbed, a person points at something on the wall.","What event order"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What occurs just before the scraper is held?","The surface is rubbed.","A person wearing a watch is seen pointing towards the camera, indicating that they are about to start working on the window.","What event order"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What takes place just before removing unwanted cover?","Being outside.","Before removing unwanted cover, the person uses a hammer to smooth out any remaining debris on the window frame.","What event order"
