video_id,question,answer,pred_answer,task
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Does the video show the person successfully removing the cover?,Yes.,"Yes, the video shows the person successfully removing the cover, as indicated by the smooth and clean surface of the wall.",Whether Something Happened(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Was the task performed indoors?,No.,"Yes, the task was performed indoors, as indicated by the presence of a ladder and a car in the background.",Whether Something Happened(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Did I smoothen the surface with a planer before scraping it with a scraper?,Yes.,"Yes, the person used a planer to smooth out the surface before scraping it with a scraper.",Order Judging(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Did I climb the ladder before rubbing waste with my hand?,No.,"No, you did not climb the ladder before rubbing waste with your hand.",Order Judging(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Did the removal of unwanted cover happen before climbing the ladder?,No.,"Yes, the removal of unwanted cover happened before climbing the ladder.",Order Judging(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Did I scrape the surface before smoothening it with a planer?,No.,"Yes, the person in the blue sleeve used a planer to smooth out the surface of the window.",Order Judging(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Did the drawing a planer happen after climbing the ladder?,No.,"No, the drawing a planer happened before climbing the ladder.",Order Judging(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What takes place immediately before drawing a planer across the surface?,Being outside the house.,"A person wearing a blue long-sleeve shirt and a wristwatch is seen holding a planer, preparing to apply it to the surface.",What event order
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What do I do before rubbing waste with my hand?,Being outside.,"Before rubbing waste with your hand, you should first ensure that the area is clean and dry.",What event order
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Did I scrape the surface before using a planer?,No,"Yes, the person used a planer to remove the old paint from the surface before scraping it.",Order Judging(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Did the planer use happen after the ladder climbing?,No,"No, the planer did not use the ladder after the ladder climbing.",Order Judging(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Was the surface scraped after using the planer?,Yes,"Yes, the surface was scraped after using the planer.",Order Judging(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Was the waste rubbed off before I climbed the ladder?,Yes,"Yes, the waste was rubbed off before I climbed the ladder.",Order Judging(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What happens just before I scrape the surface?,Smoothening with a planer,"Just before I scrape the surface, the person points at the wall, indicating a point of interest or concern.",What event order
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What event occurs before using the planer?,Climbing the ladder,"Before using the planer, the person is seen holding a red-handled tool, likely a hammer, and pointing it at the wall.",What event order
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What is the focus of the video's depicted scenario?,Removing unwanted cover from wood surface.,"The focus of the video's depicted scenario is on the meticulous and careful application of a substance, likely paint or primer, onto a wooden surface, emphasizing the precision and attention to detail in the painting process.",Scene Summary
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Describe the setting shown in the video clip.,"Outside, near a window with a wood surface.","The video shows a person working on a wooden surface, likely a window or door, with a paint roller and a paintbrush. The setting includes a ladder and a ladder tool, indicating that the person is likely painting or repairing the wooden surface.",Scene Summary
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What can be observed about the environment in the clip?,"It's outdoors, possibly at a residential location.","The environment includes a ladder leaning against the wall, a ladder on the left side of the frame, and a car parked outside the window.",Scene Summary
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Narrate the activity captured in this clip.,"Holding a scraper, staring at, and scraping a wood surface.","The video showcases a person diligently working on a wooden surface, likely a wall or panel, using a hammer and a tool to smooth and prepare it for painting. The person is wearing a wristwatch and a watch on their left wrist, indicating a focus on detail and precision. The setting appears to be outdoors, with a view of a car and a house visible through the window, suggesting a residential area. The person's actions are methodical and deliberate, highlighting the importance of detail and care in the painting process.",Action Caption
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Can you provide a caption for the action taking place?,Scraping Away: Unveiling the Wood Beneath.,"Yes, the caption for the action taking place is ""A person is painting a wall with a paint roller.""",Action Caption
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Did the individual successfully remove some of the unwanted cover?,Yes.,"Yes, the individual successfully removed some of the unwanted cover, leaving the wall in a cleaner state.",Whether Something Happened(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Is the person using a tool to work on the surface?,Yes.,Yes.,Whether Something Happened(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Has the person been carefully examining the wood surface?,Yes.,Yes,Whether Something Happened(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Is the work being performed close to a window?,Yes.,Yes.,Whether Something Happened(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Did I rub waste with my hand before climbing the ladder?,Yes.,"Yes, you should have rubbed the waste with your hand before climbing the ladder.",Order Judging(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Is the unwanted cover removed after I stare at the wood surface?,No.,Yes,Order Judging(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Do I hold the scraper before removing the unwanted cover?,No.,"Yes, you hold the scraper before removing the unwanted cover.",Order Judging(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Am I outside when I stare at the wood surface?,Yes.,"Yes, you are outside when you stare at the wood surface.",Order Judging(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What happens just before I hold the scraper?,Staring at the wood surface.,"Just before I hold the scraper, the person is seen holding a red-handled scraper, indicating they are about to start scraping the wall.",What event order
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Did I smooth the surface with a planer before scraping it with a scraper?,Yes,"Yes, the person used a planer to smooth the surface before scraping it with a scraper.",Order Judging(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Did I rub waste with my hand before climbing the ladder?,Yes,"Yes, you should have rubbed the waste with your hand before climbing the ladder.",Order Judging(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Did I climb the ladder before removing the unwanted cover from the surface?,Yes,"No, the ladder was not used to reach the surface.",Order Judging(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What is the setting depicted in the video clip?,It is an outdoor setting surrounding a window frame.,The setting depicted in the video clip is a residential area with a window that has been partially stripped of its paint.,Scene Summary
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What is the state of the window frame in the scene?,The window frame is in the process of being scraped.,"The window frame is in a state of disrepair, with peeling paint and a rough texture.",Scene Summary
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Describe the immediate environment around the window frame.,There's discarded material on the ground near the window frame.,"The immediate environment around the window frame is a cluttered outdoor area with various objects scattered around, including a ladder and a small container.",Scene Summary
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What can be inferred about the surface condition in the scene?,"The surface likely needed maintenance, as it's being scraped.","The surface appears to be weathered and worn, with peeling paint and a rough texture.",Scene Summary
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Are there any signs of ongoing construction or repair in the video?,"Yes, the scraping indicates repair or renovation work.","Yes, there are signs of ongoing construction or repair in the video, as evidenced by the presence of a ladder and a bucket in the background.",Scene Summary
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What action is the person performing in the new frames?,The person is scraping the surface of a window frame.,The person is using a tool to scrape or remove the old paint from the window frame.,Action Caption
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,How is the person preparing the window frame?,By removing unwanted cover and rubbing the surface.,"The person is using a tool to smooth out the paint on the window frame, ensuring it is clean and ready for installation.",Action Caption
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What maintenance task can be seen happening around a window?,Scraping off old paint or material from the window frame.,"The maintenance task involves scraping off the paint from the window frame, which is a common task to remove old or damaged paint.",Action Caption
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Has the protective cover been removed from the window surface?,Yes.,"Yes, the protective cover has been removed from the window surface.",Whether Something Happened(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Is there any sign of the person completing the scraping action?,"No, the person is still holding the scraper.","Yes, the person is seen holding the scraper and pointing at the wall, indicating that they are finishing the scraping action.",Whether Something Happened(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Does the footage show a fully renovated window frame?,"No, the window is still being worked on.","No, the footage does not show a fully renovated window frame; it shows a window frame being worked on.",Whether Something Happened(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Did the person in the video fully rub the surface?,"No, only part of the surface has been rubbed.","Yes, the person in the video fully rubbed the surface, as indicated by the close-up view of the person's hands and the surface being thoroughly cleaned.",Whether Something Happened(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Has all the discarded material been cleared from the ground?,"No, the material is still on the ground.","Yes, all the discarded material has been cleared from the ground.",Whether Something Happened(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,"In the video, does staring at the wood surface occur before removing the unwanted cover?",No,"Yes, staring at the wood surface occurs before removing the unwanted cover.",Order Judging(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Is the wood surface rubbed after removing the unwanted cover?,Yes,Yes,Order Judging(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,"In the video, does holding the scraper happen before rubbing the surface?",Yes,"Yes, the person holds the scraper before rubbing the surface.",Order Judging(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What happens just before rubbing the wood surface in the video?,Removing unwanted cover,"Just before rubbing the wood surface, the person uses a small tool to smooth out the wood grain.",What event order
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What happens just before removing the unwanted cover in the video?,Staring at the wood surface.,"Just before removing the unwanted cover, the person uses a hammer to remove the cover from the window frame.",What event order
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Did rubbing the surface happen before staring at the wood surface?,No,"Yes, rubbing the surface happened before staring at the wood surface.",Order Judging(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Was the ladder climbed before removing the unwanted cover?,Yes,"Yes, the ladder was climbed before removing the unwanted cover.",Order Judging(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Was the unwanted cover removed after rubbing waste with hand?,Yes,"Yes, the unwanted cover was removed after rubbing waste with the hand.",Order Judging(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Did staring at the wood surface happen before holding the scraper?,No,"Yes, staring at the wood surface happened before holding the scraper.",Order Judging(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What is done after staring at the wood surface?,Holding the scraper,"The person begins to work on the wood, using a tool to smooth out the surface.",What event order
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What is the overall setting of the video clip?,"Outside, near a building with unwanted cover being removed.",The overall setting of the video clip is a workshop or garage where a person is working on a window.,Scene Summary
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What's the main focus of the scene?,A person cleaning an area by a building.,The main focus of the scene is the person's hands and the tool being used to apply a substance to the wall.,Scene Summary
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What kind of location is shown in the video?,An outdoor location by a building.,The video shows a residential area with a window that has been partially painted.,Scene Summary
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What task is being performed in the frames?,Scraping off unwanted cover from a surface.,"The task being performed is the person sanding or smoothing a surface, likely a window or door, with a tool.",Action Caption
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Can you detail the activity taking place?,A person removing a covering layer from a window.,"The video shows a person engaged in a DIY or repair task, focusing on a window or door frame. The individual is using a tool, possibly a hammer or a similar implement, to work on the surface of the window or door. The surrounding area is cluttered with debris, suggesting that the work is being done in a somewhat disorganized environment.",Action Caption
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What is the immediate action captured?,A hand using a tool to clean a window.,The immediate action captured is a person using a hammer to smooth out a piece of wood or a similar material on a window frame.,Action Caption
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What is the implication of the depicted movement?,Preparation or cleaning of a building's exterior.,"The implied movement suggests a repetitive action, possibly indicating a repetitive task or a series of steps being performed.",Action Caption
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Did the camera wearer completely remove the unwanted cover?,No.,"No, the camera wearer did not completely remove the unwanted cover; they left some areas of the wall exposed.",Whether Something Happened(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Did the video contain any interaction with another person?,"No, it only shows a person working alone.","No, the video does not contain any interaction with another person.",Whether Something Happened(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Does the frame convey the completion of the task?,"No, the task appears to be in progress.","Yes, the frame shows the person's hands holding the tool steady, indicating that the task is complete.",Whether Something Happened(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Did the rubbing of the surface happen before walking outside?,No,"Yes, the person is seen rubbing the surface of the wall with their hand before walking outside.",Order Judging(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Is the scraper held after removing unwanted cover from the surface?,Yes,"Yes, the scraper is held after removing the unwanted cover, indicating the completion of the task.",Order Judging(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Does the unwanted cover get removed before the surface is rubbed?,Yes,"Yes, the unwanted cover is removed before the surface is rubbed.",Order Judging(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Did walking outside occur before holding the scraper?,Yes,"Yes, walking outside occurred before holding the scraper.",Order Judging(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What happens before the surface is rubbed?,Unwanted cover is removed.,"Before the surface is rubbed, the person is seen holding a tool, possibly a hammer, and appears to be working on the surface, possibly sanding or smoothing it.",What event order
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What occurs just before the scraper is held?,The surface is rubbed.,"Just before the scraper is held, the person points at the wall, indicating a point of interest or concern.",What event order
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What takes place just before removing unwanted cover?,Being outside.,"Before removing unwanted cover, the person uses a hammer to smooth out the paint on the window frame.",What event order
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What action occurs before the unwanted cover is removed a second time?,Holding the scraper.,"Before the unwanted cover is removed, the person uses a hammer to smooth out the paint on the wall.",What event order
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Did I stare at the wood surface before removing the unwanted cover?,No,"Yes, the person removed the unwanted cover from the wood surface before continuing the work.",Order Judging(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Did I rub the surface after removing the unwanted cover?,Yes,"Yes, the person in the video removed the unwanted cover and then rubbed the surface to ensure it was clean and free of debris.",Order Judging(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Did I remove the unwanted cover before walking outside?,Yes,"Yes, the person removed the unwanted cover before walking outside.",Order Judging(Y/N)
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What happened before I held the scraper?,Removed unwanted cover and stared at the surface,"Before I held the scraper, I saw a person working on a window.",What event order
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What occurred just before walking outside?,Removed the unwanted cover,"Just before walking outside, the person was seen using a hammer to smooth out the paint on the window frame.",What event order
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What takes place right before removing the unwanted cover?,"Nothing, it's the initial action","A person is seen holding a tool, possibly a hammer, and appears to be in the process of removing the unwanted cover from the window.",What event order
6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What action occurred immediately before rubbing the surface?,Removed unwanted cover,The action occurred immediately before rubbing the surface by the person using a hammer to smooth out the paint.,What event order
e58207f1-84ec-424b-a997-ff64a57eb13b,What is the setting of the video clip?,The setting is inside a house.,"The setting of the video clip is a modern, well-lit interior space with a minimalist design, featuring a living area, a bedroom, and a hallway.",Scene Summary
e58207f1-84ec-424b-a997-ff64a57eb13b,What activity occurs in the scene?,Walking around and checking items.,"A person wearing sunglasses and a black hoodie enters the room, walks towards the camera, and then exits.",Scene Summary
e58207f1-84ec-424b-a997-ff64a57eb13b,Are there multiple people in the video?,"Yes, two people are present.","Yes, there are multiple people in the video, including a person in a black jacket and sunglasses, a person in a black shirt and sunglasses, and another person in a black jacket and sunglasses.",Scene Summary
e58207f1-84ec-424b-a997-ff64a57eb13b,Did I exit the house during the video?,No.,"Yes, the person in the black hoodie and sunglasses exited the house during the video.",Whether Something Happened(Y/N)
e58207f1-84ec-424b-a997-ff64a57eb13b,Did I ignore any rooms while checking?,No.,"No, you didn't ignore any rooms.",Whether Something Happened(Y/N)
e58207f1-84ec-424b-a997-ff64a57eb13b,Did the interaction with the other person seem hostile?,No.,"No, the interaction with the other person seemed friendly and casual.",Whether Something Happened(Y/N)
e58207f1-84ec-424b-a997-ff64a57eb13b,Did I find anything unusual in the items?,The video does not indicate that.,"Yes, there is a blue bottle on the floor near the person in the black jacket.",Whether Something Happened(Y/N)
e58207f1-84ec-424b-a997-ff64a57eb13b,What setting is introduced in this video clip?,An interior of a house.,"The video introduces a cozy living room setting with a person sitting on a couch, a magazine on the coffee table, and a television in the background.",Scene Summary
e58207f1-84ec-424b-a997-ff64a57eb13b,What objects are central to the scene in this video?,A magazine and a woman.,"The central objects in the scene are a person sitting on a couch, a magazine with a cover featuring a woman's face, and a person holding a magazine.",Scene Summary
e58207f1-84ec-424b-a997-ff64a57eb13b,Describe the layout of the room shown.,Room with large windows and modern lighting.,"The room is spacious with a modern aesthetic, featuring a gray sofa, a glass coffee table, a television on a stand, a bookshelf, a plant, and a large window that allows natural light to flood the space.",Scene Summary
e58207f1-84ec-424b-a997-ff64a57eb13b,What activity dominates this scene?,Reading and interacting with another person.,"The activity that dominates this scene is the person sitting on the couch, engaged in a conversation or activity with the person on the couch.",Scene Summary
e58207f1-84ec-424b-a997-ff64a57eb13b,What is the relationship between the primary elements in this scene?,They involve engagement with reading material and human interaction.,"The relationship between the primary elements in this scene is that of a person sitting on a couch, engaged in a conversation or activity, with the person's hand holding a magazine or brochure.",Scene Summary
e58207f1-84ec-424b-a997-ff64a57eb13b,What action am I performing in these frames?,Holding and looking at a magazine.,"You are performing a series of actions in these frames, including sitting on a couch, holding a magazine, and interacting with a person.",Action Caption
e58207f1-84ec-424b-a997-ff64a57eb13b,What activity follows holding the magazine?,Looking at the magazine.,"Following the activity of holding the magazine, a hand appears, holding the magazine and looking at the front page.",Action Caption
e58207f1-84ec-424b-a997-ff64a57eb13b,Did I hold the magazine before walking around the house?,No,"Yes, you held the magazine before walking around the house.",Order Judging(Y/N)
e58207f1-84ec-424b-a997-ff64a57eb13b,Did I look at the magazine before walking around with another person?,Yes,"Yes, you did.",Order Judging(Y/N)
e58207f1-84ec-424b-a997-ff64a57eb13b,Was the magazine held after checking on items in the house?,No,"Yes, the magazine was held in the foreground after checking on items in the house.",Order Judging(Y/N)
e58207f1-84ec-424b-a997-ff64a57eb13b,What do I do just before interacting with the woman?,Holding the magazine,You should approach the woman and engage in a conversation.,What event order
e58207f1-84ec-424b-a997-ff64a57eb13b,What action is performed just before I check on items?,Walking around the house,"Just before I check on items, the person is seen holding a magazine with the text 'upgrade your tools' and 'How to look like a pro' visible on the cover.",What event order
e58207f1-84ec-424b-a997-ff64a57eb13b,What happens right before I hold the magazine?,Walking with another person,"A person wearing sunglasses and a black hoodie enters the room, holding the magazine.",What event order
e58207f1-84ec-424b-a997-ff64a57eb13b,What is done immediately before walking around the house?,Being inside the house,"The person walks around the house, moving towards the television and the television stand.",What event order
e58207f1-84ec-424b-a997-ff64a57eb13b,What does the environment indicate about the video's setting?,"The video is set in a modern, well-lit living space.","The environment, characterized by a modern and minimalist design, indicates a professional or corporate setting, possibly a studio or a well-organized office space.",Scene Summary
e58207f1-84ec-424b-a997-ff64a57eb13b,What activity is being undertaken in the living area?,Reading and interacting with another person.,The person in the living area is holding a magazine and appears to be reading or flipping through it.,Scene Summary
e58207f1-84ec-424b-a997-ff64a57eb13b,Describe the indoor setting captured in the video.,"A living room with a TV unit, books, and seating areas.","The video captures a spacious, well-lit living room with a modern design, featuring a gray sofa, a television on a stand, a floor lamp, and a large window that offers a view of the outdoors. The room is decorated with potted plants and a television, creating a comfortable and inviting atmosphere.",Scene Summary
e58207f1-84ec-424b-a997-ff64a57eb13b,What items in the room indicate leisure activities?,A television and books suggest leisure or relaxation.,The presence of a magazine on the coffee table and a person holding a drink indicate leisure activities.,Scene Summary
e58207f1-84ec-424b-a997-ff64a57eb13b,What furnishings can be observed in the video scene?,"A TV stand, shelves, and magazines can be seen.","The furnishings include a gray sofa, a white armchair, a television on a stand, a floor lamp, and a magazine on a coffee table.",Scene Summary
e58207f1-84ec-424b-a997-ff64a57eb13b,What actions are performed by the individual regarding the books?,The individual is turning the pages and reading a book.,"The individual is seen holding a book and reading it, and later, they are seen holding a magazine and flipping through its pages.",Action Caption
e58207f1-84ec-424b-a997-ff64a57eb13b,How does the person engage with the media in the room?,The person seems to ignore the TV and focuses on the book.,The person engages with the media by holding a magazine titled 'Stand-Up' and flipping through its pages.,Action Caption
e58207f1-84ec-424b-a997-ff64a57eb13b,Did the person read a book in the video?,Yes.,"Yes, the person was seen holding a book in the foreground of the video.",Whether Something Happened(Y/N)
e58207f1-84ec-424b-a997-ff64a57eb13b,Did the individual change the page of the book at least once?,Yes.,"Yes, the individual changed the page of the book at least once.",Whether Something Happened(Y/N)
e58207f1-84ec-424b-a997-ff64a57eb13b,Did the person have an interaction with someone in the room?,Yes.,"Yes, the person was seen holding a magazine and engaging with someone in the room, possibly reading or discussing the content.",Whether Something Happened(Y/N)
e58207f1-84ec-424b-a997-ff64a57eb13b,"In the video, is the magazine held before turning book pages?",Yes.,Yes,Order Judging(Y/N)
e58207f1-84ec-424b-a997-ff64a57eb13b,Is the book read after interacting with a woman?,No.,"Yes, the book is opened and read after the woman interacts with the person sitting on the couch.",Order Judging(Y/N)
e58207f1-84ec-424b-a997-ff64a57eb13b,"In the video, does looking around occur before holding the magazine?",No.,"Yes, looking around occurs before holding the magazine.",Order Judging(Y/N)
e58207f1-84ec-424b-a997-ff64a57eb13b,What is done just before interacting with a woman?,Looking at the magazine.,"Just before interacting with a woman, the person is seen holding a magazine titled 'Stand-Up' and appears to be reading it.",What event order
e58207f1-84ec-424b-a997-ff64a57eb13b,What occurs just before turning book pages?,Looking around.,"Just before turning the book pages, the person is seen holding a drink and appears to be in a relaxed state, possibly reading or preparing to read.",What event order
e58207f1-84ec-424b-a997-ff64a57eb13b,What is performed just before reading a book?,Turning book pages.,"A person is seen sitting on a couch, holding a book and appearing to read it.",What event order
e58207f1-84ec-424b-a997-ff64a57eb13b,"In the video sequence, what is done before interacting with a different woman?",Reading a book.,"Before interacting with a different woman, the person in the video sequence is seen sitting on a couch, holding a magazine titled 'Stand-Up' and a book titled 'The Art of War'.",What event order
e58207f1-84ec-424b-a997-ff64a57eb13b,Did I walk around the house before holding the magazine?,Yes.,"Yes, you walked around the house before holding the magazine.",Order Judging(Y/N)
e58207f1-84ec-424b-a997-ff64a57eb13b,Was the magazine held before reading a book?,Yes.,"Yes, the magazine was held before reading a book.",Order Judging(Y/N)
e58207f1-84ec-424b-a997-ff64a57eb13b,Did reading a book happen before walking around the house?,No.,"Yes, the person was seen holding a book before walking around the house.",Order Judging(Y/N)
e58207f1-84ec-424b-a997-ff64a57eb13b,What occurs just before reading a book?,Turn book pages.,"Just before reading a book, the person sits up, stretches, and adjusts their position on the couch.",What event order
e58207f1-84ec-424b-a997-ff64a57eb13b,What action takes place before walking around the house?,No preceding action mentioned.,"Before walking around the house, the person is seen holding a magazine and appears to be reading it.",What event order
e58207f1-84ec-424b-a997-ff64a57eb13b,What is the location setting in this video clip?,Inside a house.,"The location setting in this video clip is a modern, well-lit living room with a view of a balcony and a television screen.",Scene Summary
e58207f1-84ec-424b-a997-ff64a57eb13b,Describe the atmosphere of the scene.,"A casual, indoor environment.","The atmosphere of the scene is calm and relaxed, with natural light streaming in from the windows, creating a serene and inviting environment.",Scene Summary
e58207f1-84ec-424b-a997-ff64a57eb13b,What is the relationship between the participants in the video?,They appear to be acquaintances.,"The relationship between the participants in the video appears to be casual and relaxed, with one person sitting on a chair and the other standing and interacting with the seated individual.",Scene Summary
e58207f1-84ec-424b-a997-ff64a57eb13b,Did the characters engage in any recreational activity?,"Yes, they read magazines.","Yes, the woman in the video is seen holding a drink and engaging in a conversation, suggesting she might be enjoying a casual drink and engaging in a light-hearted conversation.",Action Caption
e58207f1-84ec-424b-a997-ff64a57eb13b,Did the characters sit down for a formal meeting?,No.,"No, the characters did not sit down for a formal meeting; they were engaged in a casual conversation.",Whether Something Happened(Y/N)
e58207f1-84ec-424b-a997-ff64a57eb13b,Are the characters in the video clip outdoors?,No.,No.,Whether Something Happened(Y/N)
e58207f1-84ec-424b-a997-ff64a57eb13b,Is there any sign of an argument happening in the video?,No.,"Yes, the person in the black hoodie is seen holding a drink and gesturing with their hands, which could indicate a casual conversation or a moment of relaxation.",Whether Something Happened(Y/N)
e58207f1-84ec-424b-a997-ff64a57eb13b,Did the characters watch television in the clip?,No.,"Yes, the characters watched television in the clip.",Whether Something Happened(Y/N)
e58207f1-84ec-424b-a997-ff64a57eb13b,Is there any physical activity performed by the characters?,No.,"No, there is no physical activity performed by the characters in the video.",Whether Something Happened(Y/N)
e58207f1-84ec-424b-a997-ff64a57eb13b,Does reading a book happen before talking to the woman?,Yes.,"Yes, the woman is seen holding a book and reading it before talking to her.",Order Judging(Y/N)
e58207f1-84ec-424b-a997-ff64a57eb13b,Is looking around done before turning book pages?,Yes.,"Yes, looking around is done before turning the book pages.",Order Judging(Y/N)
e58207f1-84ec-424b-a997-ff64a57eb13b,What occurs just before reading the magazines?,Talking to each other.,"Just before reading the magazines, the person is seen holding a magazine and appears to be reading it.",What event order
e58207f1-84ec-424b-a997-ff64a57eb13b,What takes place immediately before looking around?,Turning book pages.,"A person wearing sunglasses and a black hoodie with the text 'Los Angeles' on it, sitting on a gray chair, is seen looking around the room.",What event order
e58207f1-84ec-424b-a997-ff64a57eb13b,What action is performed just before talking to each other?,Looking around.,"Just before talking to each other, the person in the black hoodie and sunglasses is seen holding a drink and gesturing with their hands.",What event order
e58207f1-84ec-424b-a997-ff64a57eb13b,Did I look around before holding the magazine?,No.,"Yes, you can see the magazine on the coffee table in the foreground.",Order Judging(Y/N)
e58207f1-84ec-424b-a997-ff64a57eb13b,What activities were performed in the room?,Reading a magazine and making coffee.,"The activities performed in the room included a person sitting on a chair, holding a drink, and engaging in a conversation. Another person was seen sitting on a couch, holding a drink and gesturing with their hands.",Scene Summary
e58207f1-84ec-424b-a997-ff64a57eb13b,Describe the environment where the actions occurred.,"A room with a seated person, magazine, and phone.","The environment is a modern, well-lit living room with a cozy atmosphere. The room features a gray sofa, a coffee table with a magazine and a book, a television on a stand, a potted plant, a lamp, and a person sitting on a chair. The walls are white, and there is a large window that allows natural light to flood the space.",Scene Summary
e58207f1-84ec-424b-a997-ff64a57eb13b,What devices were used in the scenario?,A magazine and a phone.,"The scenario involved using a smartphone, a tablet, and a remote control.",Scene Summary
e58207f1-84ec-424b-a997-ff64a57eb13b,What was the person doing with the magazine?,The person was reading the magazine.,"The person was holding the magazine and looking at it, possibly reading or flipping through the pages.",Action Caption
e58207f1-84ec-424b-a997-ff64a57eb13b,What activity followed reading the magazine?,The person operated the phone.,"Following reading the magazine, the person in the video sat down on a gray armchair, holding the magazine and a drink, and began to read it.",Action Caption
