"video_id","question","answer","pred_answer","task"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Is the scraping of the window frame after smoothing the surface?","Yes","Yes, the scraping of the window frame after smoothing the surface is visible in the video.","Order Judging(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What happens just before the window frame is scraped?","The surface is smoothened with a planer","Just before the window frame is scraped, the person points at the window frame, indicating the direction of the scraping.","What event order"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What occurs right before the surface is smoothened?","The paint is removed with a scraper","A person wearing a blue sleeve is seen reaching out to touch the surface, possibly to assess the condition or to adjust the position of the tool.","What event order"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Can you describe the setting in the video?","The setting is outdoor by the side of a house.","The setting is a garage or workshop with a window frame that has been partially stripped of its paint. The floor is covered with debris, and there is a ladder leaning against the wall.","Scene Summary"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Does the person succeed in scraping off the material?","Yes.","Yes, the person successfully removes the material from the window frame, revealing the wooden surface underneath.","Whether Something Happened(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Is the scraping being done on an interior wall?","No.","Yes.","Whether Something Happened(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Is the person using any tool other than a scraper?","No.","No, the person is using a scraper to scrape the paint off the window frame.","Whether Something Happened(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Does the scrapping of the surface start before walking outside the house?","No","Yes, the scrapping of the surface starts before walking outside the house.","Order Judging(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","In the video, is the scraper used on the lower part of the wall before the upper part?","No","Yes, the scraper is used on the lower part of the wall before the upper part.","Order Judging(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Is the paint removal near the window sill done after removing paint near the flower pot?","Yes","Yes, the person is seen removing paint near the window sill after removing paint near the flower pot.","Order Judging(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What action occurs just before the paint near the flower pot is scraped off?","Scraping near the window sill","Just before the paint near the flower pot is scraped off, the person points at the area where the paint is being scraped off.","What event order"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Is the planer used before the scraper?","Yes","Yes, the planer is used before the scraper.","Order Judging(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Is the scraping done before smoothing the surface?","No","Yes, the person is seen scraping the surface with a tool before smoothing it out.","Order Judging(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Does the planing occur after the scraping?","No","No, the planing does not occur after the scraping.","Order Judging(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What happens before the scraping begins?","Smoothing with a planer","Before the scraping begins, the person points to the wall, indicating the location of the work.","What event order"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What task is being carried out outside the house?","Smoothening a surface with a planer and scraping.","The task being carried out outside the house is painting the window.","Scene Summary"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What tools are used in the latest frames for the outdoor task?","A planer and a scraper.","A hammer and a power drill are used in the latest frames for the outdoor task.","Scene Summary"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Describe the surroundings where the task takes place.","Outside a house, likely a work area with debris.","The task takes place in a garage or workshop with a window, a ladder, and various tools and materials scattered around.","Scene Summary"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What process is demonstrated in the recent video footage?","Woodworking involving smoothing and scraping actions.","The video demonstrates the process of applying and smoothing down a white substance, likely a sealant or primer, onto a wooden surface.","Scene Summary"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What is the likely purpose of the actions shown in the clip?","Preparing a wooden surface, possibly for painting or finishing.","The likely purpose of the actions shown in the clip is to repair or prepare the window for painting or other maintenance work.","Scene Summary"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Describe the sequential actions taken by the individual.","First, using a planer for smoothing, then a scraper.","The individual begins by applying a substance to the window frame, which appears to be a white substance, possibly paint or primer. They then use a tool to scrape off the substance, revealing the wooden surface underneath. The person continues to work on the window frame, using the tool to smooth out the surface. The video captures the person's hands and the tool in close proximity to the window frame, emphasizing the action of scraping and smoothing.","Action Caption"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Has the person completed the smoothening task?","Yes.","Yes, the person has finished the smoothening task, as indicated by the smooth and even surface of the wood.","Whether Something Happened(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Does the individual use more than one tool?","Yes.","Yes, the individual uses a hammer and a scraper to work on the window.","Whether Something Happened(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Is the work performed indoors in the latest frames?","No, it's outside.","No, the work is being performed outdoors in the latest frames.","Whether Something Happened(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Have any painting actions been depicted in the summary?","No, only smoothening and scraping are shown.","Yes, the video shows the person using a paint roller to apply paint to the window frame, indicating the beginning of a painting process.","Whether Something Happened(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","In the video, is scraping done before smoothing with a planer?","No","Yes, the person is seen scraping the wall before smoothing with a planer.","Order Judging(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Is the surface scraped after the house exterior is shown?","Yes","Yes","Order Judging(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What is seen happening before any tool is used on the surface?","Outside of the house shown","Before any tool is used on the surface, a person is seen working on a wooden surface, possibly a window or door, with a tool being used to smooth or polish it.","What event order"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","In the sequence, is the scraper used before the planer?","No","Yes, the scraper is used before the planer.","Order Judging(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Does the scraping happen outdoors?","Yes","Yes, the person is scraping the wall outside the window.","Order Judging(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Is the surface scraped after it is smoothened?","Yes","Yes, the surface is smooth after it is smoothened.","Order Judging(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Is the scraping performed before standing up?","No","Yes, the scraping is performed before standing up.","Order Judging(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What is done before using the scraper in the video?","Smoothening the surface with a planer","Before using the scraper, the person is seen holding a paint roller and a paint scraper, indicating they are preparing to paint the window.","What event order"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What happens just before the second scraping action?","The first scraping action","Just before the second scraping action, the person is seen holding a small object, possibly a tool or a piece of wood, and is pointing towards the wall.","What event order"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What occurs just before the surface is smoothened?","Going outside the house","A person wearing a blue sleeve and a wristwatch is seen pointing towards the camera, indicating the direction of the work.","What event order"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What is the setting of the video clip?","The setting is outdoors, with a person removing unwanted cover.","The setting of the video clip is a residential area with a window that has been partially painted.","Scene Summary"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What is the main focus of the video clip?","The main focus is on a person removing a cover from a surface.","The main focus of the video clip is the person's hands and the tool being used to apply a substance to a window, specifically focusing on the process of scraping off the old paint and applying a new coat.","Scene Summary"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What is the person doing with their hand?","They are rubbing waste off with their hand.","The person is holding a red-handled tool, possibly a hammer, and is using it to scrape or remove the paint from the window frame.","Action Caption"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What action follows rubbing the waste?","The person climbs a ladder.","The action follows rubbing the waste with a red-handled tool.","Action Caption"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What tool is the person using in the action?","The person is using a scraper or a similar tool.","The person is using a black-handled, flat, and rectangular tool, likely a sander or a similar surface tool, to smooth out the paint on the window.","Action Caption"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Did the person climb a ladder in the video?","Yes.","No, the person did not climb a ladder in the video.","Whether Something Happened(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Does the video show the person successfully removing the cover?","Yes.","Yes, the video shows the person successfully removing the cover, as indicated by the person's hand reaching towards the window frame.","Whether Something Happened(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Was the task performed indoors?","No.","Yes, the task was performed indoors, as indicated by the presence of a ladder and a ladder set in the background.","Whether Something Happened(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Did I smoothen the surface with a planer before scraping it with a scraper?","Yes.","Yes, the person used a planer to smooth out the surface before scraping it with a scraper.","Order Judging(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Did I climb the ladder before rubbing waste with my hand?","No.","No, the ladder was not used before rubbing waste with a hand.","Order Judging(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Did the removal of unwanted cover happen before climbing the ladder?","No.","Yes, the removal of unwanted cover happened before climbing the ladder.","Order Judging(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Did I scrape the surface before smoothening it with a planer?","No.","Yes, the person in the blue sleeve used a planer to smooth out the surface of the window before applying the sealant.","Order Judging(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Did the drawing a planer happen after climbing the ladder?","No.","Yes, the drawing a planer happened after climbing the ladder.","Order Judging(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What takes place immediately before drawing a planer across the surface?","Being outside the house.","A person wearing a blue long-sleeve shirt and a wristwatch is seen reaching out to the window, possibly to adjust the window frame or to check the window's condition.","What event order"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What do I do before rubbing waste with my hand?","Being outside.","I use a red-handled tool to apply a substance to the wall, possibly to remove or seal the paint.","What event order"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Did I scrape the surface before using a planer?","No","Yes, the person used a planer to scrape the surface before using a planer.","Order Judging(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Did the planer use happen after the ladder climbing?","No","Yes, the planer used the ladder to reach the window frame, which was previously inaccessible.","Order Judging(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Was the surface scraped after using the planer?","Yes","Yes, the surface was scraped after using the planer.","Order Judging(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Was the waste rubbed off before I climbed the ladder?","Yes","Yes, the waste was rubbed off before I climbed the ladder.","Order Judging(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What happens just before I scrape the surface?","Smoothening with a planer","Just before I scrape the surface, the person in the blue long-sleeve shirt is seen holding a red-handled tool, possibly a scraper or a similar tool, and is preparing to scrape the surface.","What event order"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What event occurs before using the planer?","Climbing the ladder","Before using the planer, the person is seen holding a red-handled tool, possibly a hammer, and appears to be inspecting or adjusting something on the window frame.","What event order"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What is the focus of the video's depicted scenario?","Removing unwanted cover from wood surface.","The video focuses on a person's hands performing a task on a wooden surface, likely a window or door, with a paint roller and a paintbrush.","Scene Summary"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Describe the setting shown in the video clip.","Outside, near a window with a wood surface.","The video shows a person working on a wooden surface, likely a window or door, with a paint roller and a paintbrush. The background features a window with a white frame, and the person is using the roller to apply a white substance, possibly paint or primer, to the wooden surface.","Scene Summary"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What can be observed about the environment in the clip?","It's outdoors, possibly at a residential location.","The environment includes a window with peeling paint, a ladder, and a ladder on the ground, suggesting a construction or renovation setting.","Scene Summary"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Narrate the activity captured in this clip.","Holding a scraper, staring at, and scraping a wood surface.","The video showcases a person diligently working on a wooden surface, likely a window or door, using a hammer and a tool to smooth out a patch of paint. The person is wearing a watch and a wristwatch, indicating a focus on precision and attention to detail. The background reveals a residential setting with a car and a house visible through the window, suggesting that the work is being done in a home environment.","Action Caption"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Can you provide a caption for the action taking place?","Scraping Away: Unveiling the Wood Beneath.","A person is meticulously applying a substance to a wooden surface, possibly a wall or door, using a tool to smooth out the paint.","Action Caption"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Did the individual successfully remove some of the unwanted cover?","Yes.","Yes, the individual successfully removed some of the unwanted cover, leaving the wall in a cleaner state.","Whether Something Happened(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Is the person using a tool to work on the surface?","Yes.","Yes","Whether Something Happened(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Has the person been carefully examining the wood surface?","Yes.","Yes, the person has been carefully examining the wood surface, indicating a meticulous approach to the task at hand.","Whether Something Happened(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Is the work being performed close to a window?","Yes.","Yes.","Whether Something Happened(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Did I rub waste with my hand before climbing the ladder?","Yes.","Yes, the person in the video is seen rubbing their hand with a white cloth before climbing the ladder.","Order Judging(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Is the unwanted cover removed after I stare at the wood surface?","No.","Yes","Order Judging(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Do I hold the scraper before removing the unwanted cover?","No.","Yes, the person holds the scraper before removing the unwanted cover.","Order Judging(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Am I outside when I stare at the wood surface?","Yes.","Yes, you are outside when you stare at the wood surface.","Order Judging(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What happens just before I hold the scraper?","Staring at the wood surface.","Just before I hold the scraper, the person is seen holding a red-handled scraper, which is being used to scrape the wall.","What event order"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Did I smooth the surface with a planer before scraping it with a scraper?","Yes","Yes, the person in the video uses a planer to smooth the surface with a tool before scraping it with a scraper.","Order Judging(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Did I rub waste with my hand before climbing the ladder?","Yes","Yes, the person in the video is seen rubbing their hand with a white cloth before climbing the ladder.","Order Judging(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Did I climb the ladder before removing the unwanted cover from the surface?","Yes","No, the ladder was not used to reach the surface.","Order Judging(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What is the setting depicted in the video clip?","It is an outdoor setting surrounding a window frame.","The setting depicted in the video clip is a room with a window that has been partially covered with a white substance, possibly a sealant or paint.","Scene Summary"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What is the state of the window frame in the scene?","The window frame is in the process of being scraped.","The window frame is in a state of disrepair, with peeling paint and a rough texture.","Scene Summary"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Describe the immediate environment around the window frame.","There's discarded material on the ground near the window frame.","The immediate environment around the window frame is a cluttered outdoor area with a greenish hue, a ladder leaning against the wall, and a small pile of debris scattered around.","Scene Summary"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What can be inferred about the surface condition in the scene?","The surface likely needed maintenance, as it's being scraped.","The surface appears to be weathered and worn, with peeling paint and a rough texture, indicating it has been exposed to the elements for a long time.","Scene Summary"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Are there any signs of ongoing construction or repair in the video?","Yes, the scraping indicates repair or renovation work.","Yes, there are signs of ongoing construction or repair in the video, as evidenced by the presence of a ladder and a bucket in the background.","Scene Summary"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What action is the person performing in the new frames?","The person is scraping the surface of a window frame.","The person is using a tool to scrape or remove the old paint from the window frame.","Action Caption"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","How is the person preparing the window frame?","By removing unwanted cover and rubbing the surface.","The person is using a tool to smooth out the paint on the window frame.","Action Caption"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What maintenance task can be seen happening around a window?","Scraping off old paint or material from the window frame.","The maintenance task involves scraping off the peeling paint from the window frame, which is a common task to maintain the appearance of the window.","Action Caption"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Has the protective cover been removed from the window surface?","Yes.","Yes, the protective cover has been removed from the window surface.","Whether Something Happened(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Is there any sign of the person completing the scraping action?","No, the person is still holding the scraper.","Yes, the person's hands are visible, and they are in the process of scraping the wall.","Whether Something Happened(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Does the footage show a fully renovated window frame?","No, the window is still being worked on.","No, the footage does not show a fully renovated window frame; it only shows the process of applying a sealant to the window frame.","Whether Something Happened(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Did the person in the video fully rub the surface?","No, only part of the surface has been rubbed.","Yes, the person in the video fully rubbed the surface, as indicated by the close-up view of the person's hands and the surface being thoroughly cleaned.","Whether Something Happened(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Has all the discarded material been cleared from the ground?","No, the material is still on the ground.","Yes, all the discarded material has been cleared from the ground.","Whether Something Happened(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","In the video, does staring at the wood surface occur before removing the unwanted cover?","No","Yes, staring at the wood surface occurs before removing the unwanted cover.","Order Judging(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Is the wood surface rubbed after removing the unwanted cover?","Yes","Yes, the wood surface is rubbed after removing the unwanted cover.","Order Judging(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","In the video, does holding the scraper happen before rubbing the surface?","Yes","Yes, the person holds the scraper before rubbing the surface.","Order Judging(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What happens just before rubbing the wood surface in the video?","Removing unwanted cover","Just before rubbing the wood surface, the person uses a tool to smooth out the wood grain.","What event order"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What happens just before removing the unwanted cover in the video?","Staring at the wood surface.","Just before removing the unwanted cover, the person uses a tool to smooth out the surface of the window frame.","What event order"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Did rubbing the surface happen before staring at the wood surface?","No","Yes, rubbing the surface happened before staring at the wood surface.","Order Judging(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Was the ladder climbed before removing the unwanted cover?","Yes","Yes, the ladder was climbed before removing the unwanted cover.","Order Judging(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Was the unwanted cover removed after rubbing waste with hand?","Yes","Yes, the unwanted cover was removed after rubbing waste with the hand.","Order Judging(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Did staring at the wood surface happen before holding the scraper?","No","Yes, staring at the wood surface happened before holding the scraper.","Order Judging(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What is done after staring at the wood surface?","Holding the scraper","The person begins to work on the wood, using a tool to smooth out the surface.","What event order"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What is the overall setting of the video clip?","Outside, near a building with unwanted cover being removed.","The overall setting of the video clip is a workshop or garage where a person is working on a window.","Scene Summary"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What's the main focus of the scene?","A person cleaning an area by a building.","The main focus of the scene is the person's hands and the tool being used to work on the window.","Scene Summary"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What kind of location is shown in the video?","An outdoor location by a building.","The video shows a person working on a window, likely in a residential or commercial building.","Scene Summary"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What task is being performed in the frames?","Scraping off unwanted cover from a surface.","The task being performed is the person sanding or smoothing the surface of a window or door.","Action Caption"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Can you detail the activity taking place?","A person removing a covering layer from a window.","Certainly! The video shows a person engaged in a task that involves scraping or smoothing a surface, likely a window or door, with a tool. The person is using their hands to apply pressure and manipulate the tool to achieve the desired action. The setting appears to be outdoors, with a ladder and some tools visible in the background, suggesting that the person might be performing maintenance or repair work.","Action Caption"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What is the immediate action captured?","A hand using a tool to clean a window.","The immediate action captured is the person using a tool to smooth out the paint on the window frame.","Action Caption"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What is the implication of the depicted movement?","Preparation or cleaning of a building's exterior.","The implied movement is the person's continuous effort to secure the sealant, indicating a meticulous and thorough process.","Action Caption"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Did the camera wearer completely remove the unwanted cover?","No.","No, the camera wearer did not completely remove the unwanted cover; they left some areas of the window frame exposed.","Whether Something Happened(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Did the video contain any interaction with another person?","No, it only shows a person working alone.","No, the video does not contain any interaction with another person.","Whether Something Happened(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Does the frame convey the completion of the task?","No, the task appears to be in progress.","Yes, the frame shows the person's hands holding the tool steady, indicating that the task is complete.","Whether Something Happened(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Did the rubbing of the surface happen before walking outside?","No","Yes, the person continued to rub the surface, indicating that the rubbing was done before walking outside.","Order Judging(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Is the scraper held after removing unwanted cover from the surface?","Yes","Yes, the scraper is held after removing unwanted cover from the surface.","Order Judging(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Does the unwanted cover get removed before the surface is rubbed?","Yes","Yes, the unwanted cover is removed before the surface is rubbed.","Order Judging(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Did walking outside occur before holding the scraper?","Yes","Yes, walking outside occurred before holding the scraper.","Order Judging(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What happens before the surface is rubbed?","Unwanted cover is removed.","Before the surface is rubbed, the person is seen holding a tool, possibly a hammer, and appears to be working on the surface.","What event order"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What occurs just before the scraper is held?","The surface is rubbed.","Just before the scraper is held, the person points at the wall, indicating a point of interest or concern.","What event order"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What takes place just before removing unwanted cover?","Being outside.","Before removing unwanted cover, the person uses a tool to smooth out the paint, ensuring it is clean and free of debris.","What event order"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What action occurs before the unwanted cover is removed a second time?","Holding the scraper.","Before the unwanted cover is removed a second time, the person uses a hammer to remove the cover from the window.","What event order"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Did I stare at the wood surface before removing the unwanted cover?","No","Yes, the person removed the unwanted cover from the wood surface before continuing the work.","Order Judging(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Did I rub the surface after removing the unwanted cover?","Yes","Yes, the person wiped the surface with a cloth to remove the unwanted cover.","Order Judging(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","Did I remove the unwanted cover before walking outside?","Yes","Yes, the person removed the unwanted cover before walking outside.","Order Judging(Y/N)"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What happened before I held the scraper?","Removed unwanted cover and stared at the surface","Before I held the scraper, I saw a person working on a window.","What event order"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What occurred just before walking outside?","Removed the unwanted cover","Just before walking outside, the person was seen using a tool to scrape off the paint from the window frame.","What event order"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What takes place right before removing the unwanted cover?","Nothing, it's the initial action","A person is seen holding a tool, possibly a hammer, and appears to be in the process of removing the unwanted cover from the window.","What event order"
"6baa36c1-e4d0-4dbd-97b2-dff48ecf796e","What action occurred immediately before rubbing the surface?","Removed unwanted cover","The person began to rub the surface with the tool, which was initially a small, flat object.","What event order"
"e58207f1-84ec-424b-a997-ff64a57eb13b","What is the setting of the video clip?","The setting is inside a house.","The setting of the video clip is a modern, well-lit interior space with a minimalist design, featuring a large window, a ceiling fan, and a few people.","Scene Summary"
"e58207f1-84ec-424b-a997-ff64a57eb13b","What activity occurs in the scene?","Walking around and checking items.","A person wearing sunglasses and a black hoodie is seen sitting on a white couch, holding a drink and looking at a smartphone.","Scene Summary"
"e58207f1-84ec-424b-a997-ff64a57eb13b","Are there multiple people in the video?","Yes, two people are present.","Yes, there are multiple people in the video, including a person wearing sunglasses and a black hoodie, a person sitting on a white couch, and another person standing in the background.","Scene Summary"
"e58207f1-84ec-424b-a997-ff64a57eb13b","Did I exit the house during the video?","No.","Yes, the person in the black hoodie and sunglasses exited the house during the video.","Whether Something Happened(Y/N)"
"e58207f1-84ec-424b-a997-ff64a57eb13b","Did I ignore any rooms while checking?","No.","No, the person was not ignored while checking.","Whether Something Happened(Y/N)"
"e58207f1-84ec-424b-a997-ff64a57eb13b","Did the interaction with the other person seem hostile?","No.","Yes, the interaction with the other person seemed hostile, as indicated by the person's body language and the way they were holding the other person's hand.","Whether Something Happened(Y/N)"
"e58207f1-84ec-424b-a997-ff64a57eb13b","Did I find anything unusual in the items?","The video does not indicate that.","Yes, there is a water bottle on the floor in the foreground.","Whether Something Happened(Y/N)"
"e58207f1-84ec-424b-a997-ff64a57eb13b","What setting is introduced in this video clip?","An interior of a house.","The video clip introduces a cozy living room setting with a person sitting on a couch, a magazine on the coffee table, and a television in the background.","Scene Summary"
"e58207f1-84ec-424b-a997-ff64a57eb13b","What objects are central to the scene in this video?","A magazine and a woman.","Central objects include a person sitting on a couch, a magazine with a woman's face on the cover, and a television.","Scene Summary"
"e58207f1-84ec-424b-a997-ff64a57eb13b","Describe the layout of the room shown.","Room with large windows and modern lighting.","The room is spacious with a modern design, featuring a gray sofa, a glass coffee table, a television on a stand, a large window, and a floor lamp. The room is well-lit with natural light streaming in from the window.","Scene Summary"
"e58207f1-84ec-424b-a997-ff64a57eb13b","What activity dominates this scene?","Reading and interacting with another person.","The activity that dominates this scene is the person sitting on the couch, engaged in a relaxed posture, with the magazine open in front of them.","Scene Summary"
"e58207f1-84ec-424b-a997-ff64a57eb13b","What is the relationship between the primary elements in this scene?","They involve engagement with reading material and human interaction.","The relationship between the primary elements in this scene is that of a serene and comfortable living space, with the primary focus being on the person lounging on the couch and the magazine spread in the foreground.","Scene Summary"
"e58207f1-84ec-424b-a997-ff64a57eb13b","What action am I performing in these frames?","Holding and looking at a magazine.","In these frames, you are performing the action of holding a magazine with a hand, flipping through its pages, and looking at the images on the cover.","Action Caption"
"e58207f1-84ec-424b-a997-ff64a57eb13b","What activity follows holding the magazine?","Looking at the magazine.","Following holding the magazine, the person walks towards the camera, and the camera zooms in to reveal a hand holding the magazine, with the text 'upgrade your tools' and 'How to look like a natural look' visible on the page.","Action Caption"
"e58207f1-84ec-424b-a997-ff64a57eb13b","Did I hold the magazine before walking around the house?","No","Yes, the person holding the magazine was walking around the house before they sat down on the couch.","Order Judging(Y/N)"
"e58207f1-84ec-424b-a997-ff64a57eb13b","Did I look at the magazine before walking around with another person?","Yes","Yes, you can see a hand holding the magazine in the foreground, indicating that you were looking at it before walking around with another person.","Order Judging(Y/N)"
