row_index,video_id,question,answer,pred_answer,task,correct,score,raw_judgment
710,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Did the scraping of a surface happen after smoothening it?,Yes,"Yes, the scraping of a surface happened after smoothening it.",Order Judging(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
711,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What happens just before the scraper is used on the window frame?,The surface is smoothened with a planer,"Just before the scraper is used on the window frame, a person wearing a dark-colored sleeve appears and starts to remove the scraper from its holder.",What event order,no,0,"{
  ""correct"": ""no"",
  ""score"": 0
}"
712,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What is the action taken just prior to the planer being used in the video?,There is no action shown before the planer is used,The action is the person using a hammer to smooth out the paint on the window frame.,What event order,no,0,"{
  ""correct"": ""no"",
  ""score"": 0
}"
713,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Was the surface planed before the scraping of paint on the window frame?,Yes,"Yes, the surface planed was done before the scraping of paint on the window frame.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
714,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Was the window frame scraped before planing the surface?,No,"Yes, the window frame was scraped before planing the surface.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
715,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Was the window frame scraped first before using any tools?,No,"Yes, the window frame was scraped first before using any tools.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
716,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What's the brief of the depicted scenario?,A person scrapes a surface outside a house.,"The brief of the depicted scenario is a person working on a window, using a hammer to remove peeling paint and debris.",Scene Summary,no,2,"{
  ""correct"": ""no"",
  ""score"": 2
}"
717,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What can be inferred about the location in the video clip?,It's a residential outdoor area by a window.,"The location appears to be a residential area, as indicated by the presence of a window with a decorative pot and some outdoor furniture in the background.",Scene Summary,yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
718,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,How would you describe the environment surrounding the action?,It appears to be tranquil and domestic.,"The environment is outdoors, with a grassy area and trees visible in the background.",Scene Summary,no,1,"{
  ""correct"": ""no"",
  ""score"": 1
}"
719,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Is the person in the video using a tool for scraping?,Yes.,Yes.,Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
720,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Is the scraping happening indoors?,No.,Yes.,Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
721,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Does the footage show the completion of the scraping task?,No.,"Yes, the footage shows the completion of the scraping task as the person points at the window frame and the area around it.",Whether Something Happened(Y/N),no,0,"{
  ""correct"": ""no"",
  ""score"": 0
}"
722,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Is the person wearing gloves while scraping?,No.,No.,Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
723,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Did I smoothen the surface with a planer before scraping it with a scraper?,Yes,"Yes, the person used a planer to smooth out the surface before scraping it with a scraper.",Order Judging(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
724,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What occurs just before I scrape the surface with the scraper?,Smoothening with a planer,A small object is placed on the window sill.,What event order,no,0,"{
  ""correct"": ""no"",
  ""score"": 0
}"
725,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Is the scraping of the window frame after smoothing the surface?,Yes,Yes.,Order Judging(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
726,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What happens just before the window frame is scraped?,The surface is smoothened with a planer,"Just before the window frame is scraped, a person points at something outside the window.",What event order,no,0,"{
  ""correct"": ""no"",
  ""score"": 0
}"
727,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What occurs right before the surface is smoothened?,The paint is removed with a scraper,"A person points at the surface, possibly indicating a point of interest or concern.",What event order,no,0,"{
  ""correct"": ""no"",
  ""score"": 0
}"
728,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Can you describe the setting in the video?,The setting is outdoor by the side of a house.,"The setting is a residential area with a window that has been partially painted and peeling, indicating wear or damage. The ground around the window is covered in leaves and debris, suggesting an outdoor environment.",Scene Summary,yes,4,"{
  ""correct"": ""yes"",
  ""score"": 4
}"
729,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Does the person succeed in scraping off the material?,Yes.,"Yes, the person successfully removes the material from the window frame.",Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
730,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Is the scraping being done on an interior wall?,No.,Yes.,Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
731,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Is the person using any tool other than a scraper?,No.,"No, the person is using a scraper to scrape off the paint from the window frame.",Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
732,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Does the scrapping of the surface start before walking outside the house?,No,"Yes, the scrapping of the surface starts before walking outside the house.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
733,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,"In the video, is the scraper used on the lower part of the wall before the upper part?",No,Yes.,Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
734,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Is the paint removal near the window sill done after removing paint near the flower pot?,Yes,Yes.,Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
735,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What action occurs just before the paint near the flower pot is scraped off?,Scraping near the window sill,"Just before the paint near the flower pot is scraped off, a person points at something on the wall.",What event order,no,0,"{
  ""correct"": ""no"",
  ""score"": 0
}"
736,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Is the planer used before the scraper?,Yes,Yes.,Order Judging(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
737,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Is the scraping done before smoothing the surface?,No,Yes.,Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
738,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Does the planing occur after the scraping?,No,"Yes, the planing continues after the scraping.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
739,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What happens before the scraping begins?,Smoothing with a planer,"Before the scraping begins, a person points to a specific area on the wall.",What event order,no,0,"{
  ""correct"": ""no"",
  ""score"": 0
}"
740,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What task is being carried out outside the house?,Smoothening a surface with a planer and scraping.,The task being carried out outside the house is painting or repairing a wooden surface.,Scene Summary,no,1,"{
  ""correct"": ""no"",
  ""score"": 1
}"
741,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What tools are used in the latest frames for the outdoor task?,A planer and a scraper.,A red-handled tool and a black-handled tool are used in the latest frames for the outdoor task.,Scene Summary,no,1,"{
  ""correct"": ""no"",
  ""score"": 1
}"
742,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Describe the surroundings where the task takes place.,"Outside a house, likely a work area with debris.","The task takes place in a residential area with bare trees, a house visible through the window, and a cloudy sky.",Scene Summary,no,2,"{
  ""correct"": ""no"",
  ""score"": 2
}"
743,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What process is demonstrated in the recent video footage?,Woodworking involving smoothing and scraping actions.,"The video demonstrates the process of applying a substance to a wooden surface, specifically focusing on the application and removal of paint.",Scene Summary,no,1,"{
  ""correct"": ""no"",
  ""score"": 1
}"
744,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What is the likely purpose of the actions shown in the clip?,"Preparing a wooden surface, possibly for painting or finishing.",The likely purpose of the actions shown in the clip is to repair or maintain a damaged window.,Scene Summary,no,0,"{
  ""correct"": ""no"",
  ""score"": 0
}"
745,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Describe the sequential actions taken by the individual.,"First, using a planer for smoothing, then a scraper.","The individual begins by applying a substance to the wall, which appears to be a type of paint or primer. They then use a tool to scrape off excess material from the surface. The scene continues with the person continuing to work on the wall, using the same tool and substance to remove more of the previous layer.",Action Caption,no,1,"{
  ""correct"": ""no"",
  ""score"": 1
}"
746,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Has the person completed the smoothening task?,Yes.,"Yes, the person has finished smoothing out the paint on the window frame.",Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
747,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Does the individual use more than one tool?,Yes.,"Yes, the individual uses a hammer and a brush to apply paint.",Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
748,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Is the work performed indoors in the latest frames?,"No, it's outside.",No.,Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
749,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Have any painting actions been depicted in the summary?,"No, only smoothening and scraping are shown.","Yes, the person has been using a paint roller to apply and smooth out the white paint on the window frame.",Whether Something Happened(Y/N),no,0,"{
  ""correct"": ""no"",
  ""score"": 0
}"
750,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,"In the video, is scraping done before smoothing with a planer?",No,"Yes, the person is seen scraping the wall surface with a black and white planer before smoothing it with a red-handled planer.",Order Judging(Y/N),no,0,"{
  ""correct"": ""no"",
  ""score"": 0
}"
751,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Is the surface scraped after the house exterior is shown?,Yes,Yes.,Order Judging(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
752,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What is seen happening before any tool is used on the surface?,Outside of the house shown,"Before any tool is used, the surface appears to be a window with paint peeling off.",What event order,no,1,"{
  ""correct"": ""no"",
  ""score"": 1
}"
753,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,"In the sequence, is the scraper used before the planer?",No,"Yes, the scraper is used before the planer.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
754,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Does the scraping happen outdoors?,Yes,Yes.,Order Judging(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
755,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Is the surface scraped after it is smoothened?,Yes,Yes.,Order Judging(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
756,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Is the scraping performed before standing up?,No,Yes.,Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
757,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What is done before using the scraper in the video?,Smoothening the surface with a planer,"Before using the scraper, the person is seen holding a red-handled tool and pointing at something on the wall.",What event order,no,0,"{
  ""correct"": ""no"",
  ""score"": 0
}"
758,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What happens just before the second scraping action?,The first scraping action,"Just before the second scraping action, the person is seen holding a red-handled tool and pointing at something on the wall.",What event order,no,0,"{
  ""correct"": ""no"",
  ""score"": 0
}"
759,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What occurs just before the surface is smoothened?,Going outside the house,"A small object, possibly a piece of debris or a tool, is placed on the surface.",What event order,no,0,"{
  ""correct"": ""no"",
  ""score"": 0
}"
760,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What is the setting of the video clip?,"The setting is outdoors, with a person removing unwanted cover.",The setting of the video clip is a residential area with a house and trees visible in the background.,Scene Summary,no,1,"{
  ""correct"": ""no"",
  ""score"": 1
}"
761,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What is the main focus of the video clip?,The main focus is on a person removing a cover from a surface.,The main focus of the video clip is a person's hands using a sander to smooth out paint on a window.,Scene Summary,no,1,"{
  ""correct"": ""no"",
  ""score"": 1
}"
762,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What is the person doing with their hand?,They are rubbing waste off with their hand.,"The person is holding a tool, possibly a hammer or a similar object, and appears to be using it to apply paint or adhesive on the wall.",Action Caption,no,0,"{
  ""correct"": ""no"",
  ""score"": 0
}"
763,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What action follows rubbing the waste?,The person climbs a ladder.,The action follows rubbing the waste with a red-handled tool.,Action Caption,no,0,"{
  ""correct"": ""no"",
  ""score"": 0
}"
764,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What tool is the person using in the action?,The person is using a scraper or a similar tool.,"The person is using a black-handled, rectangular tool with a red handle to apply paint or adhesive.",Action Caption,no,1,"{""correct"": ""no"", ""score"": 1}"
765,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Did the person climb a ladder in the video?,Yes.,"No, the person did not climb a ladder in the video.",Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
766,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Does the video show the person successfully removing the cover?,Yes.,"Yes, the video shows the person successfully removing the cover and leaving a clean window frame.",Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
767,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Was the task performed indoors?,No.,Yes.,Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
768,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Did I smoothen the surface with a planer before scraping it with a scraper?,Yes.,"Yes, the person used a planer to smooth out the surface before scraping it with a scraper.",Order Judging(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
769,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Did I climb the ladder before rubbing waste with my hand?,No.,"No, the ladder was not used before rubbing waste with a hand.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
770,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Did the removal of unwanted cover happen before climbing the ladder?,No.,"Yes, the removal of unwanted cover happened before climbing the ladder.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
771,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Did I scrape the surface before smoothening it with a planer?,No.,"Yes, the person used a planer to smooth out the surface of the paint.",Order Judging(Y/N),no,0,"{
  ""correct"": ""no"",
  ""score"": 0
}"
772,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Did the drawing a planer happen after climbing the ladder?,No.,"Yes, the drawing a planer happened after climbing the ladder.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
773,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What takes place immediately before drawing a planer across the surface?,Being outside the house.,"A person wearing a blue shirt is seen holding the planer, preparing to start drawing.",What event order,no,1,"{
  ""correct"": ""no"",
  ""score"": 1
}"
774,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What do I do before rubbing waste with my hand?,Being outside.,I use a red-handled tool to apply paint or adhesive on the window frame.,What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
775,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Did I scrape the surface before using a planer?,No,"Yes, the person used a planer to remove any remaining debris from the surface before using it.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
776,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Did the planer use happen after the ladder climbing?,No,"Yes, the planer used after the ladder climbing was not visible in the video.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
777,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Was the surface scraped after using the planer?,Yes,"Yes, the surface was scraped after using the planer.",Order Judging(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
778,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Was the waste rubbed off before I climbed the ladder?,Yes,"Yes, the waste was rubbed off before I climbed the ladder.",Order Judging(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
779,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What happens just before I scrape the surface?,Smoothening with a planer,"Just before I scrape the surface, a person in a dark jacket is seen walking by.",What event order,no,0,"{
  ""correct"": ""no"",
  ""score"": 0
}"
780,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What event occurs before using the planer?,Climbing the ladder,"Before using the planer, a person is seen working on a window with a paint roller and a tool.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
781,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What is the focus of the video's depicted scenario?,Removing unwanted cover from wood surface.,"The video focuses on a person diligently working on a window, using a tool to smooth out the paint and prepare it for painting.",Scene Summary,no,0,"{
  ""correct"": ""no"",
  ""score"": 0
}"
782,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Describe the setting shown in the video clip.,"Outside, near a window with a wood surface.","The video shows a person working on a window with a paint roller, applying white paint to the wooden frame. The background features a cloudy sky and some trees visible through the window.",Scene Summary,no,2,"{
  ""correct"": ""no"",
  ""score"": 2
}"
783,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What can be observed about the environment in the clip?,"It's outdoors, possibly at a residential location.","The environment includes a window with peeling paint, a ladder leaning against the wall, and a car parked outside.",Scene Summary,no,1,"{
  ""correct"": ""no"",
  ""score"": 1
}"
784,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Narrate the activity captured in this clip.,"Holding a scraper, staring at, and scraping a wood surface.","The video begins with a person working on a wooden structure, likely a window or door frame. They use a hammer to smooth out the paint and apply it in a zigzag pattern across the surface of the wood. The background shows a cloudy sky and some trees, indicating an outdoor setting. As they continue to work, the person uses a small tool to scrape off excess paint from the surface, ensuring that all areas are evenly coated. The focus remains on their hands as they meticulously clean and prepare the wood for painting.",Action Caption,no,1,"{
  ""correct"": ""no"",
  ""score"": 1
}"
785,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Can you provide a caption for the action taking place?,Scraping Away: Unveiling the Wood Beneath.,"A person is meticulously applying a white substance to the wall of a window, ensuring it adheres properly.",Action Caption,no,0,"{
""correct"": ""no"",
""score"": 0
}"
786,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Did the individual successfully remove some of the unwanted cover?,Yes.,"Yes, the individual successfully removed some of the unwanted cover.",Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
787,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Is the person using a tool to work on the surface?,Yes.,Yes.,Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
788,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Has the person been carefully examining the wood surface?,Yes.,"Yes, the person has been carefully examining the wood surface to ensure it is properly aligned and clean.",Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
789,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Is the work being performed close to a window?,Yes.,Yes.,Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
790,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Did I rub waste with my hand before climbing the ladder?,Yes.,"Yes, the person used their hand to rub waste with their fingers before climbing the ladder.",Order Judging(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
791,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Is the unwanted cover removed after I stare at the wood surface?,No.,Yes,Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
792,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Do I hold the scraper before removing the unwanted cover?,No.,"Yes, the person holds the scraper before removing the unwanted cover.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
793,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Am I outside when I stare at the wood surface?,Yes.,"Yes, you can see the outside view through the window in the video.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
794,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What happens just before I hold the scraper?,Staring at the wood surface.,"Just before I hold the scraper, a person points at something outside the window.",What event order,no,0,"{
  ""correct"": ""no"",
  ""score"": 0
}"
795,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Did I smooth the surface with a planer before scraping it with a scraper?,Yes,"Yes, the person used a planer to smooth out the surface before scraping it with a scraper.",Order Judging(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
796,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Did I rub waste with my hand before climbing the ladder?,Yes,"Yes, the person used their hand to rub waste with their fingers before climbing the ladder.",Order Judging(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
797,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Did I climb the ladder before removing the unwanted cover from the surface?,Yes,"No, the ladder was not used before removing the unwanted cover from the surface.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
798,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What is the setting depicted in the video clip?,It is an outdoor setting surrounding a window frame.,"The setting depicted in the video clip is a garage or workshop, with various tools and equipment scattered around.",Scene Summary,no,0,"{
  ""correct"": ""no"",
  ""score"": 0
}"
799,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What is the state of the window frame in the scene?,The window frame is in the process of being scraped.,The window frame is peeling and has a rough texture.,Scene Summary,no,1,"{
  ""correct"": ""no"",
  ""score"": 1
}"
800,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Describe the immediate environment around the window frame.,There's discarded material on the ground near the window frame.,"The immediate environment around the window frame includes a concrete wall with peeling paint, scattered debris on the ground, and a small ladder leaning against it.",Scene Summary,no,2,"{
  ""correct"": ""no"",
  ""score"": 2
}"
801,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What can be inferred about the surface condition in the scene?,"The surface likely needed maintenance, as it's being scraped.","The surface appears to be weathered and peeling, indicating it has been exposed to the elements for some time.",Scene Summary,no,1,"{
  ""correct"": ""no"",
  ""score"": 1
}"
802,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Are there any signs of ongoing construction or repair in the video?,"Yes, the scraping indicates repair or renovation work.","Yes, there are signs of ongoing construction or repair in the video. The person is using a hammer to work on the wall, and there's debris scattered around, indicating that they might be repairing or maintaining the structure.",Scene Summary,yes,4,"{
  ""correct"": ""yes"",
  ""score"": 4
}"
803,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What action is the person performing in the new frames?,The person is scraping the surface of a window frame.,The person is using a tool to scrape or remove the old paint from the window frame.,Action Caption,yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
804,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,How is the person preparing the window frame?,By removing unwanted cover and rubbing the surface.,The person is using a tool to smooth out the peeling paint and prepare the window frame.,Action Caption,no,2,"{
  ""correct"": ""no"",
  ""score"": 2
}"
805,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What maintenance task can be seen happening around a window?,Scraping off old paint or material from the window frame.,"The maintenance task involves scraping off the peeling paint from a window, which is being done by using a tool to remove the old paint and then wiping it away.",Action Caption,yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
806,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Has the protective cover been removed from the window surface?,Yes.,"Yes, the protective cover has been removed from the window surface.",Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
807,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Is there any sign of the person completing the scraping action?,"No, the person is still holding the scraper.","Yes, the person is seen holding a tool in their right hand and appears to be finishing up the scraping action.",Whether Something Happened(Y/N),no,1,"{
  ""correct"": ""no"",
  ""score"": 1
}"
808,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Does the footage show a fully renovated window frame?,"No, the window is still being worked on.","No, the footage shows a partially renovated window frame with peeling paint and exposed wood.",Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
809,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Did the person in the video fully rub the surface?,"No, only part of the surface has been rubbed.","Yes, the person in the video fully rubbed the surface to ensure it was thoroughly cleaned.",Whether Something Happened(Y/N),no,0,"{
  ""correct"": ""no"",
  ""score"": 0
}"
810,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Has all the discarded material been cleared from the ground?,"No, the material is still on the ground.","Yes, the ground is now clear of all discarded material.",Whether Something Happened(Y/N),no,0,"{
  ""correct"": ""no"",
  ""score"": 0
}"
811,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,"In the video, does staring at the wood surface occur before removing the unwanted cover?",No,"Yes, staring at the wood surface occurs before removing the unwanted cover.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
812,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Is the wood surface rubbed after removing the unwanted cover?,Yes,Yes.,Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
813,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,"In the video, does holding the scraper happen before rubbing the surface?",Yes,"Yes, the video shows a person holding the scraper before rubbing the surface.",Order Judging(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
814,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What happens just before rubbing the wood surface in the video?,Removing unwanted cover,"Just before rubbing the wood surface, the person points at a small object on the wall and then uses their hand to rub it against the wooden surface.",What event order,no,1,"{
  ""correct"": ""no"",
  ""score"": 1
}"
815,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,What happens just before removing the unwanted cover in the video?,Staring at the wood surface.,"Just before removing the unwanted cover, the person points at it with their index finger.",What event order,no,0,"{
  ""correct"": ""no"",
  ""score"": 0
}"
816,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Did rubbing the surface happen before staring at the wood surface?,No,"Yes, the person rubbed the surface before staring at the wood surface.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
817,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Was the ladder climbed before removing the unwanted cover?,Yes,"Yes, the ladder was climbed before removing the unwanted cover.",Order Judging(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
818,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Was the unwanted cover removed after rubbing waste with hand?,Yes,"Yes, the unwanted cover was removed after rubbing waste with a hand.",Order Judging(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
819,6baa36c1-e4d0-4dbd-97b2-dff48ecf796e,Did staring at the wood surface happen before holding the scraper?,No,"Yes, the person was staring at the wood surface before holding the scraper.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
